,BuildingID,ViolationID
39309,63109,2
39308,63105,2
39307,630972,2
7688,184177,2
17834,305013,2
39306,6309,2
52774,9185,2
33497,47398,2
39303,630851,2
52776,9186,2
18956,314735,2
52263,90461,2
9896,211551,2
39298,630812,2
18958,314744,2
30221,420774,2
17827,305003,2
39295,630792,2
4821,138969,2
24865,363,2
4819,138963,2
18979,314896,2
1846,113789,2
52782,9189,2
56944,994948,2
39314,63116,2
28613,396468,2
18934,314446,2
25260,36636,2
24889,36316,2
28792,397875,2
49278,835345,2
18922,31425,2
52755,917363,2
9912,21180,2
7792,185484,2
40380,651686,2
24882,363139,2
18932,314436,2
49279,835414,2
33077,462984,2
49141,8299,2
52761,917756,2
24874,363083,2
9909,211750,2
25261,366365,2
39327,631548,2
33493,473887,2
4826,13900,2
39321,631473,2
49142,829906,2
4823,138984,2
18946,314695,2
18947,314697,2
49263,834604,2
39648,637509,2
24810,362557,2
39988,644395,2
52456,9099,2
18254,308598,2
10239,214247,2
10237,214236,2
18255,308599,2
39980,643979,2
33231,466793,2
28679,396943,2
56903,994186,2
18258,308617,2
47230,808207,2
55594,970068,2
10234,214180,2
10232,214166,2
18264,30865,2
49244,83396,2
25125,364348,2
1706,112511,2
18268,308693,2
30157,42024,2
25207,36544,2
33146,465008,2
33240,466938,2
18040,306636,2
39961,643345,2
52470,910122,2
25119,364199,2
7731,184748,2
33150,46512,2
5182,144687,2
1682,112470,2
49222,833318,2
33218,46669,2
18219,308145,2
10248,214313,2
33220,466697,2
18225,308210,2
18226,308213,2
28670,396881,2
55635,970914,2
28671,396886,2
56901,994111,2
5110,14345,2
18233,308346,2
33153,46521,2
5175,144611,2
18235,308371,2
18236,30838,2
25205,365242,2
10244,214284,2
5106,143343,2
33151,465121,2
5177,144631,2
7730,18474,2
40181,64763,2
10243,214280,2
18247,3085,2
5102,143250,2
18276,308750,2
5088,143052,2
30110,419316,2
52486,910418,2
33258,467253,2
10208,213938,2
5078,1429,2
39917,642743,2
25102,364087,2
18312,308822,2
39914,642710,2
49246,834080,2
18313,308828,2
7714,18432,2
18029,306481,2
7737,184790,2
39911,64260,2
49211,83265,2
52351,906932,2
18025,306467,2
39908,642561,2
18314,308830,2
1716,112634,2
49210,832630,2
18317,3089,2
25101,364066,2
5074,142795,2
10315,214941,2
10203,213909,2
39898,642238,2
52496,910693,2
39921,6428,2
18305,308803,2
5087,143044,2
18032,306562,2
10314,214930,2
55637,97094,2
10220,214110,2
25116,364173,2
10217,21409,2
33245,46703,2
39947,643136,2
33248,467082,2
52478,910324,2
39943,643095,2
52479,910329,2
18285,308773,2
39940,64306,2
10216,214082,2
52481,910333,2
47162,807988,2
10214,214052,2
25112,364156,2
5083,143013,2
18293,308788,2
199,100673,2
39929,642901,2
1659,112135,2
56907,994210,2
1714,112551,2
33255,46720,2
33256,46724,2
18211,308090,2
52368,907675,2
47168,808006,2
25184,364985,2
40112,646521,2
10284,214703,2
40109,646515,2
40108,64650,2
52395,90871,2
55628,970825,2
5167,14452,2
55627,970803,2
25199,36504,2
18118,307152,2
5157,144298,2
55626,970793,2
18123,307202,2
33178,46571,2
5156,144250,2
18126,307232,2
30180,420514,2
40095,646401,2
5168,14453,2
18071,306813,2
10302,214850,2
49235,833724,2
55623,970784,2
1670,11230,2
30179,420513,2
10270,214538,2
18068,306799,2
28658,396834,2
52377,908012,2
47213,808144,2
18110,307124,2
52379,908082,2
18084,306902,2
5165,14442,2
18082,306891,2
18091,306949,2
40140,6468,2
55631,970850,2
30185,420539,2
40137,646755,2
49239,833769,2
5161,14433,2
25192,365023,2
40132,646670,2
33168,46542,2
52387,908369,2
40129,646650,2
40128,64664,2
52388,908407,2
18101,307076,2
52389,908447,2
5160,144323,2
56894,993955,2
40121,646580,2
5159,14432,2
18108,307108,2
25189,365004,2
40117,646555,2
5149,144105,2
18067,306798,2
10268,21450,2
40083,646365,2
40164,647426,2
55634,970911,2
52429,909471,2
55609,970466,2
5124,143702,2
47206,808105,2
52371,9078,2
28655,396828,2
18187,307997,2
5121,14366,2
18063,306744,2
40035,64529,2
40034,64527,2
49224,833361,2
18062,306736,2
40032,645225,2
18058,306726,2
40030,645218,2
5116,143611,2
28666,396856,2
18200,30803,2
18202,30805,2
40024,645084,2
18206,308072,2
25146,364568,2
25144,364565,2
33156,465216,2
25155,364603,2
10255,214346,2
202,1006876,2
18154,307473,2
7720,18442,2
52409,9091,2
40078,64628,2
49231,833411,2
47193,808049,2
25169,364797,2
52412,909217,2
33192,466139,2
40070,6462,2
30176,420493,2
18152,307469,2
18153,307471,2
18155,307491,2
56896,993965,2
5146,14410,2
25165,36477,2
30175,420491,2
18066,306776,2
49243,833904,2
5143,144033,2
25161,36468,2
30173,420479,2
52422,909358,2
40054,645832,2
47201,808094,2
25160,36466,2
39896,64218,2
30147,4200,2
49208,83254,2
18492,310909,2
18494,310927,2
1653,112075,2
25033,363822,2
55553,969471,2
17963,305829,2
39735,638998,2
17962,305820,2
18499,31099,2
18505,311017,2
18506,311025,2
39729,638929,2
39728,638927,2
18508,311036,2
52580,912468,2
10101,21325,2
18511,31107,2
5007,14193,2
18512,311077,2
47140,807935,2
33327,469179,2
47318,808474,2
33329,469226,2
33331,469248,2
52587,91273,2
18523,31121,2
52588,912807,2
39711,638691,2
17965,305864,2
18490,310892,2
25222,365733,2
7765,185091,2
52562,91208,2
33314,468802,2
5022,142243,2
39768,639569,2
39767,63954,2
52564,9121,2
17981,306085,2
10116,21339,2
18461,310560,2
18463,310580,2
39762,639446,2
33315,468867,2
30194,420575,2
18472,310678,2
17976,30602,2
47308,808437,2
55554,9695,2
18477,31072,2
18479,310723,2
5019,1422,2
33125,464688,2
33317,468936,2
40248,649330,2
25225,365827,2
49185,831421,2
5016,142142,2
52332,906343,2
25021,36379,2
186,1006035,2
52329,906294,2
55550,969455,2
33346,469323,2
18565,311433,2
4989,141625,2
17940,305680,2
28651,396817,2
39675,638338,2
17937,305664,2
18567,31144,2
18570,311469,2
33348,469422,2
4987,141583,2
52604,913113,2
52605,913130,2
10065,213122,2
47333,808532,2
33352,469511,2
39664,6381,2
25008,363734,2
52607,913232,2
39659,63795,2
18579,311597,2
52608,913236,2
10059,21307,2
39655,63778,2
1642,112035,2
47337,808563,2
39652,637578,2
17943,305685,2
17944,305703,2
39682,63845,2
18543,311306,2
33335,469256,2
47321,808487,2
10096,213226,2
1650,11205,2
18534,311256,2
5193,144843,2
17958,305797,2
52595,912921,2
49260,834500,2
55547,969421,2
1645,11204,2
55545,969392,2
4990,141629,2
39684,638483,2
52597,912961,2
33116,464473,2
39694,638513,2
18547,311323,2
39692,638508,2
52326,906199,2
47324,808499,2
56922,994659,2
183,1005882,2
55542,969341,2
52324,906167,2
18556,311370,2
47147,807955,2
39775,639678,2
18022,30637,2
52513,9110,2
40215,64864,2
18366,30934,2
28716,397057,2
5049,142475,2
55643,971042,2
5048,142468,2
39856,641054,2
39855,64103,2
39854,64097,2
33277,467606,2
10175,213687,2
56914,994361,2
49250,834147,2
18007,306282,2
10321,21504,2
10168,213600,2
47276,808337,2
10165,213584,2
18003,306256,2
1726,112697,2
7712,18431,2
39845,640888,2
47279,808354,2
55573,969741,2
39841,640848,2
25080,363980,2
1739,112748,2
18015,306307,2
49249,834146,2
52559,912034,2
18018,306315,2
5060,142654,2
18324,3090,2
52349,906918,2
18328,30911,2
47156,807967,2
39886,641669,2
18020,306324,2
10192,213826,2
5058,14264,2
39883,641636,2
52348,906906,2
39881,64158,2
192,1006240,2
30141,41991,2
49203,832269,2
39877,641547,2
1723,112669,2
39874,641319,2
25096,364047,2
25095,364044,2
33269,467531,2
28714,397043,2
10184,213752,2
49201,832228,2
52511,910997,2
5053,14258,2
10181,213743,2
1743,112757,2
55570,969737,2
30192,420562,2
1744,11276,2
47295,8084,2
33299,468164,2
55562,969569,2
52549,911932,2
18435,30995,2
10137,213476,2
55561,969567,2
18437,310,2
18438,3100,2
18439,31003,2
25061,36392,2
25055,363908,2
25053,363904,2
52338,906492,2
18441,310098,2
39788,63989,2
52552,911942,2
17983,306101,2
40236,64909,2
55560,969552,2
52554,912017,2
30125,41951,2
28734,397325,2
55557,969526,2
10132,213439,2
30123,419486,2
17982,306100,2
18425,309832,2
10138,213477,2
25066,36394,2
56915,994428,2
18403,309608,2
52528,911442,2
18404,30961,2
28721,397087,2
10158,213566,2
18000,306235,2
18411,309648,2
47150,807961,2
28723,39713,2
28728,397270,2
49196,831979,2
52534,911559,2
10154,213559,2
18423,309797,2
33292,468105,2
39819,64060,2
52537,911717,2
17998,306219,2
7755,184988,2
25217,365690,2
17994,306164,2
5032,14235,2
30128,419554,2
25221,365731,2
30126,419521,2
33296,468158,2
19113,31600,2
52252,904425,2
19114,316005,2
24585,360507,2
49052,825972,2
25344,366932,2
53115,927950,2
9590,208772,2
52176,902825,2
4540,134081,2
19716,322303,2
19717,322306,2
19718,322314,2
19719,322320,2
19720,322327,2
53117,928019,2
38531,605244,2
19728,322393,2
9587,20874,2
53119,928028,2
53120,928029,2
4539,13408,2
10494,21635,2
4538,134079,2
33816,483826,2
19739,322495,2
29945,417188,2
29003,39961,2
38519,60511,2
19740,322501,2
2021,115554,2
38545,605776,2
33809,4837,2
33850,48479,2
38548,60596,2
56987,995707,2
17676,303874,2
2005,11542,2
9604,209010,2
9603,209005,2
38569,606943,2
29951,417236,2
40583,655396,2
53108,927855,2
38563,606773,2
24587,360510,2
19690,322050,2
17675,303872,2
17674,303866,2
4545,13413,2
40587,655474,2
2007,115487,2
9596,208910,2
53112,927927,2
19701,322167,2
33806,483620,2
9594,20888,2
19708,322229,2
28562,396158,2
10493,216348,2
17672,303825,2
53113,927938,2
55299,966478,2
33820,484164,2
40595,655568,2
19751,322557,2
17666,303779,2
38482,60454,2
33834,484610,2
47692,809852,2
53144,928308,2
19790,323287,2
53145,928310,2
53146,928346,2
25348,366979,2
7880,18634,2
40609,655666,2
53149,928355,2
19818,323689,2
19823,32372,2
29012,40007,2
9555,208473,2
24563,360456,2
55289,9663,2
2054,115662,2
2055,115675,2
19834,323851,2
33845,484624,2
5325,146801,2
53154,928427,2
38456,60419,2
38455,604154,2
24555,360436,2
40605,655633,2
53141,928224,2
33833,484609,2
53133,928154,2
4533,134048,2
19753,322569,2
19755,322587,2
32984,460774,2
24574,360479,2
24573,360477,2
38504,604914,2
19760,322619,2
47033,807538,2
40600,655599,2
40601,655608,2
47032,807537,2
53134,92816,2
19781,323189,2
38497,60477,2
56992,995764,2
56993,995818,2
55295,966423,2
17668,30379,2
29938,417140,2
38491,6047,2
32981,460755,2
55293,966416,2
24570,360470,2
4514,133755,2
9563,208550,2
19679,321897,2
4550,13417,2
55698,9721,2
25319,366792,2
33004,461033,2
38673,609560,2
19570,321194,2
1975,115177,2
38669,609515,2
53063,927455,2
5297,14614,2
53064,927463,2
7872,186287,2
53066,927470,2
56983,995644,2
33749,482334,2
55336,966792,2
4573,134328,2
28848,398192,2
38658,6093,2
49067,826725,2
56867,993214,2
17697,303992,2
17696,303990,2
19592,321269,2
29961,417339,2
33752,4824,2
29960,417300,2
38650,60902,2
38649,6090,2
24624,360772,2
47640,809653,2
19566,321179,2
5295,14613,2
24640,361071,2
49071,827022,2
55692,972033,2
38702,610193,2
40540,65444,2
40541,654450,2
53051,927363,2
9643,209479,2
53053,92737,2
53054,927370,2
53055,927371,2
38691,609943,2
40543,65458,2
53056,927372,2
29964,417376,2
40544,654625,2
28985,399004,2
33738,48176,2
5291,14609,2
40546,654713,2
47637,80964,2
33739,48184,2
38682,6097,2
55338,9668,2
24637,361021,2
55693,972034,2
38679,609632,2
19600,32135,2
49063,826555,2
53098,927786,2
10486,216294,2
38613,6083,2
47041,807563,2
33774,483034,2
53089,927717,2
55696,972077,2
38608,60821,2
24611,360578,2
19656,321679,2
29953,417242,2
47039,807555,2
9612,20909,2
25334,366856,2
32993,460793,2
4551,134171,2
24600,360546,2
33787,483072,2
38593,60794,2
24598,360544,2
47661,809719,2
17684,303906,2
17683,303901,2
38585,6077,2
19675,321851,2
19676,321852,2
53097,92777,2
49058,826392,2
33795,48327,2
53088,927702,2
40570,655056,2
4557,134205,2
9628,209267,2
19606,321381,2
29959,417294,2
40559,65483,2
19609,321393,2
19610,321394,2
53077,92754,2
38638,60886,2
17692,303928,2
4562,134254,2
19616,321409,2
1980,115195,2
24622,360735,2
24620,36069,2
33772,483007,2
9626,209254,2
55326,966727,2
40566,654939,2
5314,1466,2
25325,366834,2
47654,809694,2
33767,482883,2
24617,360648,2
19629,321470,2
33769,482938,2
24616,360637,2
29954,417243,2
2062,1157,2
47698,809871,2
9650,209551,2
4448,133124,2
32961,460369,2
17614,303241,2
7894,18651,2
32960,460255,2
20067,325986,2
33913,486776,2
20072,326009,2
20077,326044,2
10509,216553,2
20079,326064,2
24504,360163,2
20088,32615,2
9475,207702,2
53225,929652,2
20106,326340,2
53226,929653,2
53227,929664,2
29042,40063,2
29915,416877,2
17607,303211,2
49024,82423,2
24501,360147,2
2095,11593,2
40660,656508,2
38280,599696,2
4444,133081,2
33923,487287,2
20059,325929,2
40653,65635,2
19856,32399,2
2093,115908,2
38334,6009,2
38333,60076,2
4458,133204,2
53206,929358,2
9497,207959,2
17619,303273,2
53207,929362,2
53208,929365,2
53209,929381,2
131,1003879,2
40650,656325,2
10508,216542,2
7890,186460,2
20032,325676,2
9494,207931,2
7891,186468,2
29036,40055,2
9482,207807,2
20037,325697,2
20041,325717,2
20042,325719,2
29037,400554,2
49029,82445,2
55257,966216,2
38311,600373,2
17618,30326,2
130,1003751,2
53231,929673,2
33925,487335,2
20128,326460,2
47752,810054,2
20196,326774,2
32955,460249,2
17600,30310,2
53252,929990,2
20205,326836,2
9462,207662,2
20211,326929,2
20212,326934,2
53253,929992,2
2114,116312,2
53254,93,2
9455,207630,2
17599,303087,2
53258,930014,2
47772,810178,2
52147,9024,2
20224,327013,2
33953,488148,2
40673,656917,2
29057,400967,2
4433,133,2
33954,488161,2
38214,598313,2
4432,132996,2
5342,146965,2
28546,396124,2
17594,30305,2
47014,80747,2
53251,929988,2
20195,326755,2
32957,460251,2
38271,599576,2
57007,996087,2
53235,929811,2
7896,186525,2
40664,656638,2
29044,40067,2
29912,416855,2
47759,810094,2
47760,8101,2
49020,824,2
221,100844,2
53243,929877,2
55245,966195,2
47766,810140,2
53245,929888,2
24485,360076,2
9467,207675,2
24482,36003,2
128,1003623,2
24480,359991,2
17603,30317,2
53248,929944,2
24478,359983,2
9465,207668,2
4435,133011,2
38244,59920,2
33900,486068,2
25364,367212,2
38336,60096,2
38396,60224,2
33865,4853,2
19887,324085,2
19888,324086,2
19898,324118,2
49043,825340,2
24544,360413,2
52166,902736,2
17648,303632,2
9543,208289,2
4493,13347,2
19920,324290,2
47706,809888,2
49040,82517,2
1583,111697,2
29930,417026,2
4491,133453,2
4488,133440,2
40624,655926,2
17642,303529,2
53173,928974,2
19939,32469,2
33873,48538,2
38402,602500,2
19943,324760,2
17639,303408,2
5329,146846,2
56999,99592,2
19880,324064,2
33864,48523,2
55279,966249,2
38441,603606,2
24550,360426,2
25349,36698,2
137,100435,2
33853,48488,2
56863,993178,2
38446,60379,2
24549,360424,2
1585,11171,2
47029,807531,2
38443,60363,2
47028,807530,2
2069,115728,2
38440,6036,2
19869,324034,2
52169,90278,2
17655,30367,2
33857,484994,2
52168,90277,2
38437,603549,2
10497,216419,2
55280,966250,2
33859,485003,2
19866,324029,2
33861,485094,2
33862,485097,2
4499,133532,2
38397,6023,2
4484,133411,2
9499,20800,2
38394,6021,2
57002,995941,2
38363,601344,2
24532,360363,2
53192,929181,2
40640,656116,2
29923,416917,2
19983,325092,2
47022,8075,2
53194,929189,2
49036,825,2
33891,485995,2
9507,208116,2
10505,216528,2
40644,656232,2
19998,325250,2
19999,325261,2
20000,325293,2
20001,325296,2
9501,208045,2
57004,995955,2
5340,146962,2
4461,133223,2
40646,65627,2
20010,325501,2
17623,303316,2
20012,325514,2
55263,966223,2
57001,99594,2
24534,360366,2
1582,11169,2
9521,208156,2
9536,208244,2
17637,303371,2
29025,40039,2
5331,14692,2
24540,360406,2
38390,60202,2
19949,32480,2
5332,146935,2
53180,929036,2
38386,6018,2
9525,20817,2
9522,208157,2
53183,92907,2
24536,36039,2
53184,929078,2
32971,460483,2
4476,133336,2
38376,60154,2
47720,809919,2
4470,13331,2
29926,417,2
10502,216477,2
38371,601425,2
19973,325050,2
38369,601422,2
9519,208147,2
17706,304126,2
25197,365035,2
38912,619582,2
19359,318246,2
10464,216121,2
19206,316975,2
19360,318249,2
19522,320846,2
40495,653770,2
9749,210449,2
33600,477177,2
19362,318303,2
9748,210447,2
19199,31696,2
47520,809198,2
38908,619324,2
33659,479289,2
33660,47942,2
25283,366604,2
47565,809371,2
19366,31833,2
39063,62721,2
38903,6191,2
19367,318336,2
4675,13641,2
24714,361965,2
19195,316923,2
40493,653744,2
52952,925593,2
17763,304440,2
56873,993330,2
40484,653685,2
4682,136626,2
33040,461932,2
19339,317961,2
33025,461626,2
52896,92384,2
25285,366607,2
55386,967241,2
55385,967213,2
47067,807718,2
4678,136435,2
1946,1150,2
38929,620553,2
38928,620517,2
19348,318125,2
9763,210643,2
152,1004732,2
5263,145754,2
9751,210464,2
19354,3182,2
9797,210792,2
55380,967138,2
24718,362,2
39068,627349,2
19368,318369,2
24710,36189,2
1882,114406,2
5274,145910,2
38872,617845,2
19185,316841,2
33020,461389,2
49105,828379,2
38871,617777,2
49106,828418,2
5276,145918,2
52969,926015,2
47061,807686,2
38868,617628,2
17719,30421,2
56960,99514,2
19182,316829,2
38865,61758,2
19386,318785,2
33671,479966,2
33672,47998,2
19181,316825,2
25302,366692,2
52971,92609,2
19389,318822,2
38859,617499,2
38875,618,2
52965,925876,2
47567,809381,2
19380,31865,2
33663,479690,2
40497,653844,2
38895,618883,2
38893,6187,2
4730,137599,2
28911,398377,2
38891,618639,2
9746,210437,2
5269,14585,2
4671,13614,2
33664,479862,2
17724,304265,2
19372,318487,2
33665,47987,2
4732,137691,2
17723,304264,2
38884,618486,2
4670,136102,2
40501,653871,2
24713,361956,2
19375,31855,2
19376,318560,2
10468,216160,2
49101,82822,2
49294,836052,2
47525,809219,2
19277,317691,2
156,1004857,2
30014,417918,2
47541,809288,2
5258,145635,2
19280,317719,2
40467,65349,2
19281,317720,2
9777,210681,2
38984,62332,2
24736,362184,2
47544,809298,2
39030,62590,2
38981,623099,2
19238,317289,2
38979,623072,2
33033,46171,2
33634,477878,2
38977,62304,2
38976,62300,2
1,10000,2
40461,65322,2
4689,136698,2
49292,83600,2
28880,39828,2
19239,317294,2
52225,903740,2
52921,924479,2
55408,967610,2
1918,11452,2
28875,39826,2
39017,6253,2
52913,924354,2
47073,807746,2
158,1004918,2
4704,137266,2
19241,317298,2
4707,1373,2
52233,903970,2
52908,924146,2
4709,13741,2
4703,13726,2
9789,210736,2
19262,317584,2
33036,461893,2
39003,62446,2
157,1004891,2
33624,477722,2
19271,317650,2
30234,42093,2
33628,4778,2
33609,477324,2
19293,317756,2
47530,809232,2
19295,317759,2
9767,210660,2
38954,621886,2
47552,809320,2
40475,653639,2
19330,317858,2
55683,971899,2
33644,478392,2
19332,317887,2
52940,92491,2
28891,398310,2
38945,62143,2
52942,925099,2
47527,809226,2
52228,9038,2
19214,317022,2
24757,362308,2
38941,621391,2
39052,62693,2
25293,366658,2
52227,903769,2
55387,967267,2
19338,31795,2
55684,971905,2
19218,317137,2
52939,92490,2
52901,92393,2
28886,398294,2
39035,626080,2
4712,137443,2
52931,924576,2
19230,317241,2
9775,210674,2
33637,477943,2
17742,30433,2
19225,317190,2
9774,210673,2
7841,185984,2
39040,62629,2
1936,11491,2
38964,62219,2
24733,362156,2
19309,317781,2
4713,137444,2
5256,145616,2
38960,62213,2
40471,65357,2
1909,114470,2
19313,317799,2
56874,993357,2
5278,145925,2
33669,47994,2
28588,396324,2
9828,211002,2
19442,32000,2
9670,209748,2
38767,612589,2
4756,138124,2
19447,320029,2
33571,47599,2
17707,304127,2
9667,209732,2
38763,6124,2
40529,654239,2
9662,209672,2
47614,809551,2
24664,3615,2
47615,809552,2
40440,652839,2
24797,362481,2
4621,13481,2
47496,809125,2
19459,32011,2
47616,809553,2
40439,652838,2
1872,114244,2
19465,320133,2
28850,398195,2
9681,209773,2
40531,654351,2
55677,9718,2
19421,319354,2
9694,20989,2
17768,304509,2
33050,46210,2
4641,135188,2
55358,966946,2
53007,926863,2
53008,926866,2
47604,809508,2
47079,807754,2
38783,61343,2
4636,135119,2
9821,210947,2
33705,480712,2
33011,46126,2
1963,11511,2
28951,39877,2
38776,613153,2
19433,319957,2
55424,96770,2
30033,418157,2
24669,361555,2
38773,61295,2
1871,114230,2
4616,134744,2
38793,613966,2
1964,11512,2
10478,216217,2
19500,32064,2
19502,320680,2
47624,809569,2
38720,610402,2
55344,966846,2
17776,304572,2
19507,320722,2
39136,62841,2
19118,316135,2
4591,13450,2
28599,396426,2
7867,186243,2
1869,114196,2
19117,31608,2
40436,652812,2
19512,320743,2
19513,320751,2
39140,62845,2
4585,134407,2
28979,398908,2
19520,320799,2
1868,114186,2
19493,320606,2
24655,361328,2
24806,362538,2
7864,18620,2
4615,134742,2
7812,185695,2
4613,134718,2
53026,927117,2
24662,361487,2
4606,134666,2
39133,628404,2
47618,809555,2
53030,92714,2
24660,36145,2
56869,993227,2
4603,134642,2
40533,654378,2
19475,320358,2
19478,320406,2
24659,36143,2
9661,209662,2
