BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES
1005750001,$942,"$135,952","$136,894",$0,"$440,475",$0,"$611,561","$102,224"
3054580044,$936,"$15,112","$16,048",$0,"$41,876",$0,"$57,924","$15,672"
1018750038,$840,"$623,476","$624,316",$0,$0,$0,"$624,316","$135,890"
4095710003,$773,"$29,700","$30,473",$0,"$156,307",$0,"$190,167","$56,680"
4095710003,$773,"$29,700","$30,473",$0,"$156,307",$0,"$190,167","$56,680"
1020760001,$733,$0,$733,$0,$0,$0,"$619,934","$7,002,499"
3056860011,$608,"$79,208","$79,816",$0,"$86,553",$0,"$166,369","$79,597"
2024780064,$462,$0,$462,$34,$112,$0,$608,"$364,545"
1014080053,$315,"$9,339","$9,654",$0,"$32,172",$0,"$41,826","$1,360"
1015470001,$260,"$538,464","$538,724",$0,"$187,665",$0,"$781,460","$225,901"
2028720216,$202,"$682,411","$682,613",$0,$0,$0,"$682,613","$646,610"
1021800483,$78,$0,$78,$0,$0,$0,"$1,321,872","$975,589"
3058510040,$20,$1,$21,$0,$2,$0,"$18,000",$0
2027030032,$19,$0,$19,$1,$1,$0,"$129,514","$146,158"
1013870051,$12,$0,$12,$0,"$550,000",$0,"$550,012","$146,155"
2027030030,$1,$14,$15,$1,$2,$0,"$121,177","$146,158"
1006181002,$0,"$37,450","$37,450",$0,"$798,420",$0,"$919,046","$180,680"
3002430010,$0,"$27,500","$27,500",$0,"$63,193",$0,"$90,693","$39,443"
3002490042,$0,"$60,606","$60,606",$0,"$130,235",$0,"$226,689","$66,184"
1003790020,$0,"$370,368","$370,368",$0,$0,$0,"$370,368","$110,393"
1003940058,$0,"$446,200","$446,200",$0,"$38,400",$0,"$484,600","$148,360"
1004070006,$0,"$532,140","$532,140",$0,$0,$0,"$532,140","$200,466"
1006180022,$0,"$561,093","$561,093",$0,"$85,334",$0,"$646,927","$186,522"
1008030036,$0,"$86,400","$86,400","$13,500","$192,006",$0,"$291,906","$27,151"
1013370052,$0,"$37,800","$37,800",$0,"$191,570",$0,"$285,734","$98,789"
3002530001,$0,"$210,850","$210,850",$0,$0,$0,"$210,850","$99,992"
3014870018,$0,"$106,800","$106,800",$0,$0,$0,"$106,800","$15,310"
3061380011,$0,"$49,200","$49,200",$0,$0,$0,"$49,200","$16,550"
2054160046,$0,"$36,462","$36,462",$0,"$73,024",$0,"$121,486","$98,502"
1004371101,$0,"$414,120","$414,120",$0,"$212,100",$0,"$626,220","$185,986"
3002850024,$0,"$21,751","$21,751",$0,$0,$0,"$21,751","$174,715"
3023340005,$0,"$416,816","$416,816","$223,403","$147,962",$0,"$788,181","$174,082"
5038930019,$0,"$41,400","$41,400",$0,$0,$0,"$41,400","$16,997"
4013010016,$0,"$105,937","$105,937",$0,"$41,552",$0,"$149,370","$15,881"
4016100049,$0,"$76,060","$76,060",$0,$0,$0,"$76,060","$34,339"
4049850001,$0,"$1,950","$1,950",$0,"$293,050",$0,"$295,000","$68,637"
4050100001,$0,"$19,680","$19,680",$0,$0,$0,"$41,890","$86,913"
4091680001,$0,"$13,000","$13,000",$0,"$80,792",$0,"$93,792","$52,251"
4095180031,$0,"$38,400","$38,400",$0,"$12,000",$0,"$50,400","$29,138"
4095540033,$0,"$12,000","$12,000",$0,"$83,419",$0,"$95,419","$54,272"
4005910020,$0,"$42,800","$42,800",$0,"$132,310",$0,"$188,262","$25,000"
1001370029,$0,"$86,400","$86,400",$0,"$126,000",$0,"$212,400","$62,780"
1009150056,$0,"$478,737","$478,737",$0,$0,$0,"$478,737","$94,936"
1010780016,$0,"$1,513,156","$1,513,156",$0,$0,$0,"$1,513,156","$307,449"
1011450008,$0,"$396,325","$396,325",$0,$0,$0,"$522,325","$129,317"
1011470036,$0,"$400,579","$400,579",$0,$0,$0,"$400,579","$70,006"
1011680008,$0,"$391,600","$391,600",$0,$0,$0,"$391,600","$72,324"
1012110002,$0,"$396,337","$396,337",$0,"$343,835",$0,"$740,172","$125,081"
1012130107,$0,"$518,075","$518,075",$0,$0,$0,"$518,075","$113,295"
1012450012,$0,"$402,450","$402,450",$0,$0,$0,"$402,450","$63,019"
1015280023,$0,"$110,440","$110,440",$0,"$199,136",$0,"$327,788","$43,905"
1018950012,$0,"$1,806,197","$1,806,197",$0,$0,$0,"$1,827,327","$380,551"
4033810054,$0,"$44,400","$44,400",$0,"$20,400",$0,"$64,800","$35,897"
4096260001,$0,"$14,000","$14,000",$0,$0,$0,"$210,986","$135,792"
4034810014,$0,"$24,600","$24,600",$0,"$70,800",$0,"$95,400","$50,872"
1003941602,$0,"$1,710,288","$1,710,288",$0,$0,$0,"$1,721,846","$447,875"
4023810001,$0,"$46,550","$46,550",$0,$0,$0,"$46,550","$23,749"
3031570023,$0,"$123,000","$123,000",$0,$0,$0,"$123,000","$96,700"
3026550038,$0,"$201,689","$201,689",$0,"$51,432",$0,"$256,538","$72,978"
3018960015,$0,"$98,078","$98,078",$0,$0,$0,"$98,219","$124,044"
3011120006,$0,"$161,200","$161,200",$0,$0,$0,"$161,200","$29,277"
3003100002,$0,"$211,033","$211,033",$0,$0,$0,"$211,033","$36,285"
4004131008,$0,"$134,247","$134,247",$0,$0,$0,"$134,247","$43,370"
4004131007,$0,"$135,740","$135,740",$0,$0,$0,"$135,740","$38,527"
3007630039,$0,"$21,630","$21,630","$21,630","$70,287",$0,"$113,547","$20,199"
3027500020,$0,"$242,040","$242,040","$27,720",$0,$0,"$279,840","$18,465"
2026750001,$0,"$281,208","$281,208",$0,"$76,824",$0,"$358,032","$272,318"
4092310089,$0,"$82,105","$82,105",$0,$0,$0,"$83,305","$39,722"
4062340001,$0,"$77,100","$77,100",$0,$0,$0,"$137,100","$11,755"
4031010016,$0,"$238,358","$238,358",$0,$0,$0,"$241,760","$73,603"
4017390030,$0,"$12,000","$12,000",$0,$0,$0,"$12,000","$12,135"
3081650058,$0,"$18,000","$18,000",$0,"$98,000",$0,"$116,000","$9,376"
3085410009,$0,"$48,720","$48,720","$92,216",$0,$0,"$149,759","$37,303"
3081650059,$0,"$12,700","$12,700",$0,"$153,850",$0,"$166,550","$20,716"
3087700036,$0,"$12,000","$12,000",$0,"$311,990",$0,"$389,110","$58,046"
2054000047,$0,"$72,000","$72,000","$12,000","$58,000",$0,"$142,000","$103,480"
2046570051,$0,"$21,600","$21,600","$15,600","$279,498",$0,"$316,698","$53,613"
3074590007,$0,"$37,400","$37,400",$0,"$132,000",$0,"$169,400","$18,390"
3074340038,$0,"$47,518","$47,518",$0,"$66,997",$0,"$128,540","$60,238"
3068660051,$0,"$43,200","$43,200",$0,$0,$0,"$43,200","$57,210"
3067820001,$0,"$24,433","$24,433","$45,163","$243,195",$0,"$337,612","$111,585"
2027240167,$0,"$226,543","$226,543",$0,"$120,000",$0,"$347,351","$104,720"
1015030055,$0,"$2,250","$2,250",$0,"$1,500",$0,"$297,000","$107,320"
1015030020,$0,"$1,500","$1,500",$0,"$1,200",$0,"$282,000","$42,080"
1013760060,$0,"$701,579","$701,579",$0,$0,$0,"$701,579","$275,281"
3002670041,$0,"$137,900","$137,900",$0,$0,$0,"$137,900","$511,072"
3002470034,$0,"$138,600","$138,600",$0,$0,$0,"$204,600","$97,725"
3002360097,$0,"$157,200","$157,200",$0,$0,$0,"$157,200","$13,929"
3001760036,$0,"$999,532","$999,532",$0,"$43,873",$0,"$1,043,405","$124,361"
3007190001,$0,"$60,600","$60,600",$0,$0,$0,"$60,600","$26,700"
3005450019,$0,"$227,078","$227,078",$0,"$67,600",$0,"$294,678","$70,853"
3005390003,$0,"$23,370","$23,370",$0,$0,$0,"$23,370","$31,053"
3002690036,$0,"$31,400","$31,400","$30,900","$74,160",$0,"$136,460","$23,672"
3010220050,$0,"$86,133","$86,133",$0,"$60,739",$0,"$146,872","$14,498"
3008260050,$0,"$26,500","$26,500",$0,$0,$0,"$122,500","$19,670"
3008070042,$0,"$74,500","$74,500",$0,"$96,950",$0,"$171,450","$150,505"
3026540028,$0,"$135,460","$135,460",$0,$0,$0,"$135,460","$48,045"
3020120027,$0,"$107,230","$107,230",$0,"$145,297",$0,"$252,527","$64,405"
3017970065,$0,"$388,695","$388,695",$0,$0,$0,"$388,695","$171,073"
1009441071,$0,"$30,000","$30,000",$0,$0,$0,"$30,000","$17,940"
1009441066,$0,"$28,000","$28,000",$0,$0,$0,"$28,000","$21,374"
1008641001,$0,"$36,344","$36,344",$0,"$429,525",$0,"$469,342","$38,509"
3004010062,$0,"$968,159","$968,159",$0,$0,$0,"$973,274","$235,201"
1001940030,$0,"$196,400","$196,400",$0,$0,$0,"$196,400","$260,519"
1000930028,$0,"$95,508","$95,508",$0,"$213,932",$0,"$335,135","$71,134"
1003720023,$0,"$451,663","$451,663",$0,$0,$0,"$453,163","$125,337"
1004380018,$0,"$348,207","$348,207",$0,$0,$0,"$348,207","$85,241"
1005300066,$0,"$169,734","$169,734",$0,$0,$0,"$169,734","$106,678"
1006400056,$0,"$287,700","$287,700",$0,"$172,000",$0,"$459,700","$299,266"
1006070052,$0,"$148,975","$148,975",$0,$0,$0,"$148,975","$131,051"
1013620037,$0,"$164,160","$164,160",$0,$0,$0,"$164,160","$66,481"
1010580062,$0,"$351,238","$351,238",$0,"$113,238",$0,"$464,676","$114,598"
1013960067,$0,"$104,023","$104,023",$0,$0,$0,"$104,023","$113,394"
1013620137,$0,"$159,668","$159,668",$0,$0,$0,"$159,668","$59,304"
1013770009,$0,"$441,900","$441,900","$262,239",$0,$0,"$748,593","$411,848"
1014120020,$0,"$59,606","$59,606",$0,"$426,091",$0,"$516,821","$77,180"
3068170047,$0,"$36,000","$36,000",$0,"$102,600",$0,"$138,600","$44,328"
1008680027,$0,"$341,249","$341,249",$0,$0,$0,"$343,349","$164,927"
3033500018,$0,"$40,700","$40,700",$0,"$40,408",$0,"$344,518","$140,684"
3023640001,$0,"$51,808","$51,808",$0,$0,$0,"$250,497","$100,547"
3002680051,$0,"$10,800","$10,800",$0,"$75,000",$0,"$85,800","$32,999"
3083800002,$0,"$54,445","$54,445",$0,"$385,584",$0,"$440,029","$67,731"
1007150050,$0,"$59,700","$59,700","$110,564","$244,933",$0,"$492,064","$61,441"
1015280005,$0,"$900,315","$900,315",$0,$0,$0,"$903,070","$327,211"
1014120120,$0,"$59,432","$59,432",$0,"$287,461",$0,"$375,941","$85,910"
1013240028,$0,"$95,925","$95,925",$0,"$234,353",$0,"$397,736","$85,105"
1013000122,$0,"$93,912","$93,912",$0,"$436,287",$0,"$590,083","$101,419"
1004200068,$0,"$850,000","$850,000","$504,000",$0,$0,"$1,354,000","$297,000"
3003970007,$0,"$62,150","$62,150",$0,"$166,006",$0,"$287,914","$76,283"
1011850063,$0,"$364,352","$364,352",$0,$0,$0,"$364,352","$147,374"
4114030025,$0,"$188,000","$188,000",$0,$0,$0,"$189,240","$38,894"
4004080025,$0,"$131,325","$131,325",$0,$0,$0,"$131,325","$36,999"
4033220119,$0,"$550,882","$550,882",$0,$0,$0,"$572,482","$193,669"
4159650025,$0,"$19,550","$19,550",$0,$0,$0,"$19,550","$19,838"
4135630023,$0,"$16,800","$16,800",$0,"$50,600",$0,"$67,400","$22,048"
4106950022,$0,"$26,400","$26,400",$0,"$48,000",$0,"$105,059","$30,776"
4102170138,$0,"$97,200","$97,200",$0,$0,$0,"$97,200","$21,565"
4095290009,$0,"$9,600","$9,600",$0,$0,$0,"$9,600","$22,883"
4090640001,$0,"$92,070","$92,070",$0,$0,$0,"$92,070","$46,111"
4035060040,$0,"$43,695","$43,695",$0,"$20,200",$0,"$63,895","$39,534"
4018540016,$0,"$83,500","$83,500",$0,$0,$0,"$83,500","$43,651"
4013360012,$0,"$246,951","$246,951",$0,$0,$0,"$246,951","$54,996"
3027620003,$0,"$148,071","$148,071","$7,918","$84,829",$0,"$334,718","$205,086"
1015170024,$0,"$100,350","$100,350","$117,574",$0,$0,"$310,528","$142,853"
1014140143,$0,"$86,400","$86,400","$88,500","$192,000",$0,"$417,322","$78,827"
1014140043,$0,"$130,050","$130,050",$0,"$98,656",$0,"$228,706","$152,288"
1008970044,$0,"$388,357","$388,357",$0,"$148,210",$0,"$610,265","$125,384"
4094530026,$0,"$59,714","$59,714",$0,$0,$0,"$89,714","$21,304"
4089190009,$0,"$12,650","$12,650",$0,"$60,336",$0,"$72,986","$12,482"
1016360014,$0,"$300,399","$300,399",$0,"$98,501",$0,"$401,014","$179,610"
1012090142,$0,"$217,952","$217,952",$0,$0,$0,"$217,952","$147,660"
1010560029,$0,"$706,063","$706,063",$0,"$910,011",$0,"$1,783,901","$591,893"
5003730035,$0,"$18,000","$18,000","$62,810",$0,$0,"$80,810","$41,410"
3060350004,$0,"$22,500","$22,500","$18,524","$85,450",$0,"$126,474","$99,729"
1005250052,$0,"$334,170","$334,170",$0,"$128,896",$0,"$479,714","$95,465"
1005250051,$0,"$342,000","$342,000",$0,"$99,132",$0,"$452,117","$97,370"
1015280043,$0,"$350,932","$350,932",$0,$0,$0,"$350,932","$100,324"
3034120005,$0,"$84,011","$84,011",$0,$0,$0,"$84,011","$41,863"
3034120006,$0,"$102,681","$102,681",$0,"$17,952",$0,"$120,633","$60,111"
1003930045,$0,"$65,875","$65,875",$0,$0,$0,"$65,875","$25,171"
4162100062,$0,"$33,000","$33,000","$44,000","$129,679",$0,"$206,679","$36,809"
3025590055,$0,"$145,585","$145,585",$0,$0,$0,"$145,585","$45,914"
3034220054,$0,"$109,800","$109,800",$0,$0,$0,"$109,800","$13,151"
4007930075,$0,"$73,800","$73,800",$0,"$102,992",$0,"$176,792","$16,029"
4051040105,$0,"$79,200","$79,200",$0,"$44,580",$0,"$123,780","$12,242"
4095120031,$0,"$14,300","$14,300",$0,"$21,600",$0,"$35,900","$17,838"
1005580043,$0,"$288,104","$288,104",$0,"$879,744",$0,"$1,167,848","$233,347"
1011200038,$0,"$683,290","$683,290",$0,$0,$0,"$683,290","$353,671"
1011210039,$0,"$613,618","$613,618",$0,$0,$0,"$613,618","$183,373"
1011620141,$0,"$965,297","$965,297","$103,520",$0,$0,"$1,068,817","$363,159"
1018430001,$0,"$453,778","$453,778",$0,"$91,533",$0,"$567,774","$100,477"
3010960013,$0,"$54,300","$54,300",$0,$0,$0,"$54,300","$20,990"
4101240047,$0,"$9,600","$9,600",$0,$0,$0,"$38,000","$2,724"
4122870042,$0,"$19,200","$19,200",$0,"$45,000",$0,"$64,200","$20,053"
5051340011,$0,"$28,800","$28,800",$0,$0,$0,"$28,800","$29,365"
3060860082,$0,"$155,165","$155,165",$0,$0,$0,"$155,165","$57,329"
3068620038,$0,"$32,400","$32,400",$0,"$108,000",$0,"$140,400","$49,210"
3073310054,$0,"$36,000","$36,000",$0,$0,$0,"$36,000","$49,026"
3073310055,$0,"$31,200","$31,200",$0,$0,$0,"$31,200","$28,004"
1005720052,$0,"$419,712","$419,712",$0,"$189,255",$0,"$608,981","$247,958"
2022890002,$0,"$8,600","$8,600",$0,$0,$0,"$33,819","$18,424"
2047760065,$0,"$156,826","$156,826",$0,$0,$0,"$156,826","$16,373"
5000470086,$0,"$37,800","$37,800",$0,"$45,231",$0,"$83,031","$67,328"
5005120001,$0,"$86,400","$86,400",$0,"$224,481",$0,"$310,881","$162,083"
4006190023,$0,"$17,600","$17,600",$0,"$127,500",$0,"$145,100","$47,759"
4006540161,$0,"$18,000","$18,000",$0,"$92,880",$0,"$110,880","$25,480"
4045380076,$0,"$50,340","$50,340",$0,"$32,400",$0,"$82,740","$21,933"
4045380078,$0,"$31,200","$31,200",$0,"$19,200",$0,"$50,400","$26,181"
4114030112,$0,"$71,656","$71,656",$0,$0,$0,"$71,656","$15,714"
4012840065,$0,"$42,000","$42,000",$0,"$705,584",$0,"$747,584","$26,325"
4015030075,$0,"$66,000","$66,000",$0,"$21,165",$0,"$87,165","$13,931"
4036190072,$0,"$184,759","$184,759",$0,$0,$0,"$184,759","$49,423"
4036370050,$0,"$53,770","$53,770",$0,"$28,300",$0,"$82,070","$30,342"
4039640031,$0,"$31,800","$31,800","$9,000","$46,200",$0,"$106,988","$53,898"
4077800007,$0,"$22,800","$22,800","$35,000",$0,$0,"$237,800","$22,087"
4088660007,$0,"$108,846","$108,846",$0,$0,$0,"$108,846","$41,866"
4018380012,$0,"$63,478","$63,478",$0,$0,$0,"$63,478","$44,574"
1013790025,$0,"$191,393","$191,393",$0,"$167,841",$0,"$359,234","$131,534"
4000570015,$0,"$137,790","$137,790",$0,$0,$0,"$137,790","$18,449"
4001710037,$0,"$155,400","$155,400",$0,$0,$0,"$155,400","$73,226"
4006780045,$0,"$71,500","$71,500",$0,$0,$0,"$71,500","$25,455"
1003450012,$0,"$151,410","$151,410",$0,$0,$0,"$151,410","$67,784"
1003900060,$0,"$164,463","$164,463",$0,$0,$0,"$164,463","$57,765"
1010640064,$0,"$189,042","$189,042",$0,"$98,325",$0,"$287,367","$161,856"
1010420049,$0,"$165,689","$165,689",$0,"$195,048",$0,"$387,562","$69,791"
1016170021,$0,"$45,550","$45,550",$0,"$58,800",$0,"$104,350","$51,513"
1018060005,$0,"$48,200","$48,200",$0,$0,$0,"$48,200","$31,291"
3002160030,$0,"$88,665","$88,665",$0,"$15,900",$0,"$104,565","$33,715"
3002260021,$0,"$102,100","$102,100",$0,"$90,000",$0,"$202,100","$100,544"
3007780001,$0,"$67,000","$67,000",$0,"$123,204",$0,"$190,212","$38,525"
3009500002,$0,"$214,800","$214,800",$0,$0,$0,"$214,800","$116,195"
3010220054,$0,"$90,800","$90,800",$0,"$124,445",$0,"$215,245","$36,409"
3010630004,$0,"$145,500","$145,500",$0,"$96,330",$0,"$241,830","$40,375"
3012000062,$0,"$89,872","$89,872",$0,$0,$0,"$89,872","$45,828"
3030820065,$0,"$1,836,320","$1,836,320",$0,$0,$0,"$1,836,320","$1,923,956"
3027610050,$0,"$117,700","$117,700",$0,$0,$0,"$117,700","$26,302"
3023690038,$0,"$4,682,174","$4,682,174",$0,$0,$0,"$4,755,835","$814,707"
4096250013,$0,"$197,500","$197,500",$0,$0,$0,"$213,100","$485,375"
3075580032,$0,"$25,200","$25,200","$31,079","$560,363",$0,"$678,856","$172,859"
1015700048,$0,"$762,794","$762,794",$0,"$510,239",$0,"$1,327,899","$319,661"
1015700001,$0,"$406,843","$406,843",$0,"$32,000",$0,"$438,843","$127,819"
1015670031,$0,"$1,097,918","$1,097,918",$0,"$6,336",$0,"$1,104,329","$321,408"
1015540014,$0,"$552,372","$552,372",$0,"$3,168",$0,"$555,615","$173,333"
1015320016,$0,"$3,809,946","$3,809,946",$0,"$1,250,890",$0,"$5,083,073","$1,208,724"
1015300034,$0,"$2,116,861","$2,116,861",$0,"$9,504",$0,"$2,126,450","$728,252"
1015300019,$0,"$2,735,308","$2,735,308",$0,"$448,348",$0,"$3,193,615","$1,070,200"
1014710012,$0,"$356,037","$356,037",$0,"$1,718",$0,"$357,778","$146,473"
1014530021,$0,"$2,134,974","$2,134,974",$0,"$181,765",$0,"$2,327,677","$810,790"
1014530015,$0,"$353,784","$353,784",$0,$0,$0,"$354,608","$114,584"
1014480037,$0,"$1,061,924","$1,061,924",$0,"$4,884",$0,"$1,066,958","$276,433"
1010600033,$0,"$957,899","$957,899",$0,"$600,281",$0,"$1,595,511","$344,299"
1001740010,$0,"$258,042","$258,042",$0,"$125,143",$0,"$399,500","$151,152"
1000920017,$0,"$624,910","$624,910",$0,"$202,210",$0,"$833,000","$216,850"
1000780001,$0,"$2,472,923","$2,472,923",$0,"$215,089",$0,"$2,763,210","$896,720"
1004870026,$0,"$69,600","$69,600","$140,183","$904,292",$0,"$1,431,740","$190,735"
1002100018,$0,"$695,275","$695,275",$0,$0,$0,"$703,025","$229,979"
1002100007,$0,"$584,477","$584,477",$0,"$166,485",$0,"$750,962","$409,059"
1000700043,$0,"$15,718,316","$15,718,316","$23,400",$0,$0,"$20,286,271","$7,154,648"
3062170043,$0,"$15,120","$15,120",$0,"$22,906",$0,"$38,026","$11,369"
3062170041,$0,"$15,600","$15,600",$0,"$21,272",$0,"$36,872","$12,336"
1003971301,$0,"$6,934,476","$6,934,476",$0,$0,$0,"$7,038,698","$2,774,155"
1005930027,$0,"$165,238","$165,238",$0,"$211,600",$0,"$398,077","$152,322"
1006930026,$0,"$240,590","$240,590",$0,$800,$0,"$240,590","$167,867"
1013891111,$0,"$325,000","$325,000",$0,$0,$0,"$325,000","$277,340"
1007330023,$0,"$8,567,222","$8,567,222",$0,$0,$0,"$8,593,794","$1,706,467"
1007330006,$0,"$4,896,434","$4,896,434",$0,$0,$0,"$4,911,801","$1,132,938"
3020490002,$0,"$25,552,397","$25,552,397",$0,$0,$0,"$26,529,820","$4,574,588"
3059420007,$0,"$308,830","$308,830",$0,"$465,850",$0,"$922,313","$199,955"
2040490002,$0,"$16,450","$16,450","$45,000","$203,290",$0,"$331,970","$107,389"
1015450020,$0,"$484,585","$484,585",$0,$0,$0,"$484,585","$102,537"
1012630104,$0,"$126,855","$126,855",$0,"$222,240",$0,"$349,337","$185,094"
1010180044,$0,"$75,134","$75,134",$0,$0,$0,"$75,134","$76,078"
1005550124,$0,"$124,285","$124,285",$0,"$358,445",$0,"$518,075","$78,468"
1005550122,$0,"$126,458","$126,458",$0,"$187,616",$0,"$319,231","$245,827"
1005550021,$0,"$94,233","$94,233",$0,"$454,074",$0,"$609,584","$100,110"
1004060060,$0,"$514,150","$514,150",$0,$0,$0,"$520,096","$81,856"
1012500157,$0,"$147,750","$147,750",$0,$0,$0,"$149,958","$60,690"
4050060021,$0,"$122,880","$122,880","$28,800","$84,000",$0,"$235,680","$46,629"
4094050035,$0,"$44,868","$44,868",$0,"$79,200",$0,"$124,068","$60,670"
4053560019,$0,"$44,580","$44,580",$0,$0,$0,"$44,580","$19,505"
4006540112,$0,"$16,585","$16,585",$0,$0,$0,"$66,985","$25,814"
4055540011,$0,"$8,400","$8,400",$0,"$350,004",$0,"$642,459","$44,611"
4055540011,$0,"$8,400","$8,400",$0,"$350,004",$0,"$642,459","$44,611"
4055540011,$0,"$8,400","$8,400",$0,"$350,004",$0,"$642,459","$44,611"
1008760033,$0,"$75,960","$75,960",$0,"$155,256",$0,"$271,176","$107,738"
4079840045,$0,"$20,400","$20,400",$0,"$15,300",$0,"$35,700","$15,898"
4006240038,$0,"$24,600","$24,600",$0,"$69,600",$0,"$108,017","$16,466"
5080200059,$0,"$31,200","$31,200",$0,$0,$0,"$31,200","$110,294"
5055980001,$0,"$36,000","$36,000","$60,195",$0,$0,"$111,713","$22,660"
5010300069,$0,"$21,600","$21,600","$75,600",$0,$0,"$109,200","$16,312"
2054230061,$0,"$18,600","$18,600",$0,"$35,600",$0,"$54,200","$22,188"
2030650057,$0,"$55,054","$55,054",$0,"$192,697",$0,"$260,770","$231,182"
3086740069,$0,"$19,200","$19,200",$0,"$138,553",$0,"$167,098","$28,619"
3013840020,$0,"$34,204","$34,204",$0,"$87,600",$0,"$121,804","$65,421"
3002790028,$0,"$72,000","$72,000",$0,$0,$0,"$72,000","$92,289"
3033380001,$0,"$60,444","$60,444",$0,"$734,525",$0,"$1,075,979","$503,442"
3015860044,$0,"$244,350","$244,350",$0,$0,$0,"$244,659","$121,375"
3008330049,$0,"$16,200","$16,200",$0,"$73,903",$0,"$145,126","$18,664"
3007650041,$0,"$59,707","$59,707",$0,"$154,350",$0,"$216,166","$30,149"
3003370012,$0,"$180,000","$180,000",$0,$0,$0,"$180,000","$50,473"
1003981101,$0,"$60,000","$60,000",$0,$0,$0,"$60,000","$35,288"
1002221035,$0,"$90,000","$90,000",$0,$0,$0,"$90,000","$25,446"
1019490053,$0,"$181,868","$181,868",$0,"$96,776",$0,"$278,664","$111,571"
1013980053,$0,"$105,434","$105,434",$0,"$346,716",$0,"$656,936","$361,745"
4156370036,$0,"$43,200","$43,200",$0,$0,$0,"$43,200","$31,425"
4019940023,$0,"$58,620","$58,620",$0,"$65,340",$0,"$123,960","$40,527"
4015490023,$0,"$30,555","$30,555",$0,"$122,076",$0,"$180,123","$30,137"
4013480017,$0,"$51,960","$51,960",$0,$0,$0,"$51,960","$15,454"
1016430048,$0,"$25,000","$25,000",$0,"$187,811",$0,"$212,811","$80,369"
1010370024,$0,"$94,800","$94,800",$0,"$275,000",$0,"$369,800","$631,089"
1009060048,$0,"$289,375","$289,375",$0,"$22,526",$0,"$311,901","$151,692"
1008950072,$0,"$47,300","$47,300",$0,"$259,724",$0,"$307,024","$508,688"
1008780036,$0,"$174,600","$174,600",$0,"$227,100",$0,"$401,700","$41,473"
1002670037,$0,"$4,295,169","$4,295,169",$0,$0,$0,"$4,314,396","$1,457,600"
3001651001,$0,"$10,270,880","$10,270,880",$0,"$333,515",$0,"$11,090,663","$3,518,651"
4063570007,$0,"$54,980","$54,980",$0,$0,$0,"$54,980","$21,117"
4053920124,$0,"$34,800","$34,800","$74,482","$52,850",$0,"$162,132","$40,569"
4014830052,$0,"$30,000","$30,000",$0,$0,$0,"$78,000","$12,945"
4008520064,$0,"$78,405","$78,405",$0,$0,$0,"$78,405","$23,267"
4115290052,$0,"$19,800","$19,800",$0,"$38,400",$0,"$62,200","$6,182"
4095240010,$0,"$53,580","$53,580",$0,$0,$0,"$53,580","$23,821"
4089220001,$0,"$48,000","$48,000",$0,"$76,800",$0,"$124,800","$67,922"
4008580008,$0,"$30,600","$30,600","$158,871",$0,$0,"$218,995","$22,700"
4007810028,$0,"$99,000","$99,000",$0,$0,$0,"$99,000","$36,864"
2023140047,$0,"$28,800","$28,800",$0,$0,$0,"$28,800","$18,606"
3014360011,$0,"$345,282","$345,282",$0,$0,$0,"$375,196","$154,640"
1018060001,$0,"$102,600","$102,600",$0,"$49,600",$0,"$152,200","$54,618"
1018060101,$0,"$28,906","$28,906",$0,$0,$0,"$28,906","$21,863"
1015600039,$0,"$399,404","$399,404","$61,752",$0,$0,"$461,156","$277,051"
1014940045,$0,"$584,533","$584,533",$0,$0,$0,"$610,934","$257,047"
1010530002,$0,"$216,480","$216,480",$0,"$93,940",$0,"$310,420","$150,392"
3077310033,$0,"$12,900","$12,900",$0,$0,$0,"$25,515","$908,512"
3079320090,$0,"$14,400","$14,400",$0,$0,$0,"$25,603","$558,952"
4135380201,$0,"$336,773","$336,773",$0,$0,$0,"$337,606","$104,966"
4135380204,$0,"$168,775","$168,775",$0,$0,$0,"$168,775","$62,545"
3021320021,$0,"$134,900","$134,900",$0,$0,$0,"$134,900","$697,126"
4028050010,$0,"$12,900","$12,900",$0,$0,$0,"$227,949","$1,188,821"
4107700017,$0,"$13,200","$13,200",$0,$0,$0,"$13,200","$611,715"
1004400032,$0,"$93,540","$93,540",$0,"$52,800",$0,"$151,340","$48,306"
1008910082,$0,"$191,200","$191,200",$0,$0,$0,"$191,200","$69,666"
1015600027,$0,"$83,100","$83,100",$0,"$131,757",$0,"$214,857","$40,604"
4038100161,$0,"$11,900","$11,900",$0,$0,$0,"$11,900","$673,680"
2052860015,$0,"$14,800","$14,800",$0,$0,$0,"$59,930","$629,846"
1000290048,$0,"$210,636","$210,636",$0,"$285,144",$0,"$603,296","$270,586"
1005730005,$0,"$54,742","$54,742",$0,"$472,984",$0,"$621,108","$92,558"
1010330064,$0,"$114,355","$114,355",$0,"$121,723",$0,"$249,820","$76,006"
1010330162,$0,"$113,609","$113,609",$0,"$167,152",$0,"$299,647","$91,165"
1013000021,$0,"$103,429","$103,429","$33,786","$302,296",$0,"$488,655","$146,090"
1014090152,$0,"$65,488","$65,488",$0,"$132,500",$0,"$197,988","$102,935"
3060510028,$0,"$65,550","$65,550",$0,"$297,365",$0,"$405,095","$72,499"
