BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Units,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses 
3060480005,"$484,950",$0,"$484,950",$0,0,$0,$0,$0,"$484,950",$0,"$236,779"
1015530002,"$484,910",$0,"$484,910",$0,0,"$108,448",$0,$0,"$593,358","$20,725","$142,442"
2031470026,"$484,846",$0,"$484,846",$0,0,$0,$0,"$1,987","$486,833","$2,324","$303,961"
1018880007,"$484,501",$0,"$484,501",$0,0,$0,$0,$0,"$484,501",$0,"$191,913"
1004370010,"$484,412",$0,"$484,412",$0,0,$0,$0,$0,"$484,412",$0,"$182,336"
3067810050,"$484,315",$0,"$484,315",$0,0,$0,$0,$0,"$485,515","$6,315","$289,586"
1020510020,"$484,228",$0,"$484,228",$0,0,$0,$0,$0,"$511,871",$0,"$274,330"
2027240001,"$484,124",$0,"$484,124",$0,0,"$181,033",$0,"$1,369,590","$2,034,822",$0,"$1,464,013"
1015100045,"$484,089",$0,"$484,089",$0,0,$0,$0,$0,"$484,089","$47,491","$270,632"
3051210054,"$483,961",$0,"$483,961",$0,0,$0,$0,$0,"$483,961",$0,"$279,519"
1018260013,"$483,766",$0,"$483,766",$0,0,$0,$0,$0,"$494,462","$8,000","$323,001"
2033240063,"$483,667",$0,"$483,667",$0,0,$0,$0,$0,"$483,667",$0,"$225,884"
3057850023,"$483,612",$0,"$483,612",$0,0,$0,$0,$0,"$483,612",$0,"$413,686"
3050900073,"$483,483",$0,"$483,483",$0,0,$0,$0,$0,"$483,483",$0,"$221,244"
4031560106,"$483,433",$0,"$483,433",$0,0,$0,$0,$0,"$483,433",$0,"$451,700"
2039360001,"$483,308",$0,"$483,308",$0,0,$0,$0,$0,"$483,308",$0,"$230,459"
1015850014,"$483,274",$0,"$483,274",$0,0,$0,$0,$0,"$483,274",$0,"$191,490"
3050830086,"$483,261",$0,"$483,261",$0,0,$0,$0,$0,"$483,261",$0,"$305,275"
3061330001,"$483,233","$187,524","$670,757",$0,0,$0,"$10,800",$957,"$682,514",$0,"$358,613"
3067590026,"$482,945",$0,"$482,945",$0,0,$0,$0,$0,"$504,077",$0,"$302,701"
1002010001,"$482,915",$0,"$482,915",$0,0,$0,$0,$0,"$482,915",$0,"$432,841"
1015580049,"$482,735",$0,"$482,735",$0,0,"$93,505",$0,$0,"$655,512",$0,"$204,042"
1010370047,"$482,659",$0,"$482,659",$0,0,"$82,934",$0,$0,"$565,593","$12,723","$160,175"
2032850065,"$482,647",$0,"$482,647",$0,0,$0,$0,$0,"$482,647",$0,"$393,478"
2050470014,"$482,540",$0,"$482,540",$0,0,$0,$0,"$34,320","$516,860",$0,"$318,140"
2032480006,"$482,425",$0,"$482,425",$0,0,"$221,321",$0,$0,"$703,746",$0,"$470,416"
3067830076,"$482,411",$0,"$482,411",$0,0,$0,$0,$0,"$482,411",$0,"$186,490"
3012130046,"$482,229",$0,"$482,229",$0,0,$0,$0,$0,"$482,229",$0,"$304,533"
3060860045,"$482,221",$0,"$482,221",$0,0,"$269,721",$0,"$89,015","$840,957",$0,"$409,775"
1021720100,"$481,857",$0,"$481,857",$0,0,$0,$0,$0,"$481,857",$0,"$254,958"
3066810449,"$481,591",$0,"$481,591",$0,0,$0,$0,$0,"$481,591",$0,"$167,632"
1015160025,"$481,572",$0,"$481,572",$0,0,"$254,826",$0,$0,"$760,634",$0,"$256,558"
1015160026,"$481,572",$0,"$481,572",$0,0,"$254,826",$0,$0,"$760,634",$0,"$256,558"
1015160027,"$481,572",$0,"$481,572",$0,0,"$254,826",$0,$0,"$760,634",$0,"$256,558"
2058640500,"$481,229",$0,"$481,229",$0,0,$0,$0,$0,"$481,229",$0,"$294,939"
4092380001,"$481,194",$0,"$481,194",$0,0,$0,$0,"$1,000","$507,646","$11,304","$206,481"
4050460045,"$481,190",$0,"$481,190",$0,0,$0,$0,$0,"$488,213",$0,"$220,847"
1017700159,"$480,961",$0,"$480,961",$0,0,"$44,895",$0,"$420,123","$950,176","$16,381","$637,092"
2032250098,"$480,891",$0,"$480,891",$0,0,$0,$0,$0,"$480,891",$0,"$204,174"
2032250101,"$480,891",$0,"$480,891",$0,0,$0,$0,$0,"$480,891",$0,"$204,174"
4092660045,"$480,820",$0,"$480,820",$0,0,$0,$0,"$5,386","$505,180","$27,447","$282,028"
3053290052,"$480,790",$0,"$480,790",$0,0,$0,$0,"$15,469","$496,259",$0,"$265,792"
3011530010,"$480,740",$0,"$480,740",$0,0,$0,$0,$0,"$480,740",$0,"$238,297"
1013810017,"$480,717",$0,"$480,717",$0,0,"$341,667",$0,"$2,363","$904,346",$0,"$193,872"
2033320021,"$480,643",$0,"$480,643",$0,0,$0,$0,$0,"$480,643",$0,"$244,089"
2046490031,"$480,592",$0,"$480,592",$0,0,$0,$0,$0,"$480,592",$0,"$388,001"
2024820001,"$480,579",$0,"$480,579",$0,0,"$27,300",$0,$0,"$530,211",$0,"$283,676"
1022480032,"$480,423",$0,"$480,423","$26,000",0,$0,$0,$0,"$506,423",$0,"$258,278"
2056400018,"$480,403",$0,"$480,403",$0,0,$0,$0,"$886,963","$1,517,309",$0,"$633,186"
1013770043,"$480,343",$0,"$480,343",$0,0,$0,$0,$0,"$480,343","$1,050","$135,013"
2028370031,"$480,258",$0,"$480,258",$0,0,"$38,693",$0,$0,"$518,951",$0,"$273,305"
4050490038,"$480,072",$0,"$480,072",$0,0,"$9,650",$0,$0,"$503,892",$0,"$204,451"
1006210058,"$479,912","$47,464","$527,376",$0,0,$0,$0,$0,"$527,376",$0,"$336,200"
3054710008,"$479,862",$0,"$479,862",$0,0,$0,$0,$0,"$479,862",$0,"$216,542"
3050440068,"$479,734",$0,"$479,734",$0,0,$0,$0,$0,"$479,734",$0,"$284,238"
1004410020,"$479,646",$0,"$479,646","$171,815",0,$0,$0,$0,"$651,726","$11,666","$308,675"
3072800188,"$479,460",$0,"$479,460",$0,0,"$12,700",$0,$0,"$500,332","$22,053","$228,726"
4015590007,"$479,309",$0,"$479,309","$27,600",0,$0,$0,$0,"$510,509",$0,"$326,073"
2045700032,"$479,135",$0,"$479,135",$0,0,$0,$0,$0,"$479,135",$0,"$240,107"
2032140001,"$479,044",$0,"$479,044",$0,0,$0,$0,$0,"$479,044",$0,"$218,884"
3050800054,"$479,021",$0,"$479,021",$0,0,$0,$0,$0,"$480,521",$0,"$350,248"
2026410036,"$478,929",$0,"$478,929",$0,0,"$101,685",$0,$0,"$601,835",$0,"$361,021"
2028540056,"$478,867",$0,"$478,867",$0,0,$0,$0,$0,"$478,867",$0,"$283,222"
4157710038,"$478,846",$0,"$478,846",$0,0,$0,$0,$0,"$478,846",$0,"$248,201"
3011070021,"$478,783",$0,"$478,783",$0,0,$0,$0,$0,"$478,783",$0,"$200,137"
4012820185,"$478,668",$0,"$478,668",$0,0,"$179,556",$0,$0,"$658,224",$0,"$262,398"
3052110026,"$478,593",$0,"$478,593",$0,0,$0,$0,$0,"$478,593",$0,"$228,243"
1020500100,"$478,572",$0,"$478,572",$0,0,$0,$0,$0,"$478,572",$0,"$370,666"
2057660775,"$478,541",$0,"$478,541",$0,0,$0,$0,"$1,134","$479,675",$0,"$245,272"
3078080036,"$478,518",$0,"$478,518",$0,0,$0,$0,$0,"$478,518",$0,"$241,014"
2033410057,"$478,489",$0,"$478,489",$0,0,$0,$0,$0,"$480,912",$0,"$224,527"
3053570045,"$478,472",$0,"$478,472",$0,0,$0,$0,$0,"$478,472",$0,"$220,903"
1015250029,"$478,275",$0,"$478,275",$0,0,$0,$0,$0,"$478,275",$0,"$113,097"
1004520044,"$478,182",$0,"$478,182",$0,0,$0,$0,$0,"$478,182","$6,495","$183,032"
1004650055,"$478,083",$0,"$478,083",$0,0,"$162,645",$0,$194,"$740,917","$2,040","$295,779"
2041620001,"$478,027",$0,"$478,027",$0,0,"$21,900",$0,"$4,182","$504,109",$0,"$421,104"
1007910050,"$478,019",$0,"$478,019",$0,0,$0,$0,$951,"$478,970",$0,"$185,517"
1021770008,"$477,828",$0,"$477,828",$0,0,$0,$0,$0,"$477,828",$0,"$251,071"
3053920052,"$477,808",$0,"$477,808",$0,0,$0,$0,$0,"$477,808",$0,"$293,899"
2048350018,"$477,807",$0,"$477,807",$0,0,$0,$0,$0,"$477,807",$0,"$208,370"
1014310026,"$477,802",$0,"$477,802",$0,0,"$208,252",$0,$0,"$686,054",$0,"$270,511"
3013110038,"$477,771",$0,"$477,771",$0,0,$0,$0,$0,"$477,771","$61,980","$280,078"
3050720025,"$477,481",$0,"$477,481",$0,0,$0,$0,$0,"$477,481",$0,"$221,496"
3065810001,"$477,400",$0,"$477,400",$0,0,$0,$0,$0,"$477,400",$0,"$282,920"
4096780054,"$477,241",$0,"$477,241",$0,0,$0,$0,$0,"$477,241","$14,552","$240,567"
1021390335,"$477,234",$0,"$477,234",$0,0,$0,$0,$0,"$477,234",$0,"$263,495"
1015430041,"$476,907","$578,812","$1,055,719",$0,0,"$181,564",$0,"$4,568","$1,241,851",$0,"$391,303"
1014410014,"$476,856","$126,960","$603,816",$0,0,$0,$0,$0,"$603,816",$0,"$193,982"
1022190041,"$476,807",$0,"$476,807",$0,0,$0,$0,$0,"$476,807",$0,"$303,084"
1021440053,"$476,673",$0,"$476,673",$0,0,"$315,386",$0,$0,"$836,510",$0,"$316,725"
3051390032,"$476,420",$0,"$476,420",$0,0,$0,$0,$0,"$483,660",$0,"$303,843"
1009310014,"$476,035",$0,"$476,035",$0,0,$0,$0,$0,"$476,035",$0,"$169,895"
1004880017,"$475,686",$0,"$475,686",$0,0,"$471,967",$0,$0,"$999,123","$25,677","$267,445"
4123110050,"$475,536",$0,"$475,536",$0,0,$0,$0,$0,"$479,136","$4,700","$233,755"
1015850036,"$475,292","$787,446","$1,262,738",$0,0,$0,$0,$0,"$1,262,738",$0,"$378,331"
3062530096,"$475,050",$0,"$475,050",$0,0,"$32,175",$0,"$11,768","$518,993",$0,"$233,170"
2024260008,"$474,963",$0,"$474,963",$0,0,$0,$0,$0,"$478,777",$0,"$400,782"
3067390036,"$474,952",$0,"$474,952",$0,0,$0,$0,$0,"$474,952",$0,"$183,672"
2033470029,"$474,843",$0,"$474,843",$0,0,$0,$0,$0,"$474,843",$0,"$373,244"
4001290070,"$474,598",$0,"$474,598",$0,0,"$46,380",$0,$0,"$531,152",$0,"$273,978"
3011790037,"$474,583",$0,"$474,583",$0,0,$0,$0,$0,"$474,583",$0,"$245,525"
1018610010,"$474,310",$0,"$474,310",$0,0,"$73,022",$0,"$3,558,231","$4,115,907",$0,"$1,347,709"
4006080029,"$474,304",$0,"$474,304",$0,0,$0,$0,$0,"$474,304",$0,"$315,872"
3064150006,"$474,180",$0,"$474,180",$0,0,"$73,240",$0,"$94,895","$642,315",$0,"$317,061"
1022150586,"$474,067",$0,"$474,067",$0,0,$0,$0,$0,"$474,067",$0,"$247,692"
2033060011,"$473,899","$35,100","$508,999",$0,0,$0,$0,"$1,173","$540,288","$12,562","$280,901"
4001600018,"$473,897",$0,"$473,897",$0,0,$0,$0,"$11,484","$485,381",$0,"$294,276"
4001840014,"$473,795","$12,900","$486,695",$0,0,$0,"$15,600","$4,044","$507,426",$0,"$299,569"
3075520047,"$473,712",$0,"$473,712",$0,0,$0,$0,$0,"$473,712",$0,"$248,738"
1014850050,"$473,690",$0,"$473,690",$0,0,$0,$0,$0,"$473,690",$0,"$288,288"
3014190039,"$473,645",$0,"$473,645",$0,0,$0,$0,$0,"$473,645",$0,"$213,319"
2024600010,"$473,629",$0,"$473,629",$0,0,$0,$0,$0,"$473,629","$3,176","$280,986"
3014250006,"$473,628",$0,"$473,628",$0,0,"$36,170",$0,$0,"$509,798",$0,"$381,445"
1013500033,"$473,576",$0,"$473,576",$0,0,$0,$0,$0,"$476,826",$0,"$158,021"
1011500035,"$473,571","$52,619","$526,190","$222,673",0,$0,$0,$0,"$752,664","$3,694","$223,087"
1015470037,"$473,567","$125,885","$599,452",$0,0,$0,$0,$0,"$610,785",$0,"$188,341"
1021760104,"$473,325",$0,"$473,325",$0,0,"$685,248",$0,$0,"$1,204,324",$0,"$679,358"
3051120029,"$473,089",$0,"$473,089",$0,0,"$62,980",$0,"$2,462","$556,373",$0,"$226,437"
4006280021,"$473,000",$0,"$473,000","$17,000",0,$0,$0,$0,"$490,000",$0,"$385,777"
1015630005,"$472,955",$0,"$472,955",$0,0,$0,$0,$0,"$472,955",$0,"$181,096"
1011170047,"$472,887","$254,631","$727,518",$0,0,$0,$0,$0,"$727,518",$0,"$138,184"
3038350001,"$472,863",$0,"$472,863",$0,0,$0,$0,$0,"$472,863",$0,"$209,624"
2027940042,"$472,751",$0,"$472,751",$0,0,"$151,557",$0,$0,"$641,465",$0,"$332,952"
2037380027,"$472,386",$0,"$472,386",$0,0,$0,$0,$0,"$472,386",$0,"$385,168"
5021020028,"$472,251",$0,"$472,251",$0,0,$0,$0,$0,"$477,009",$0,"$249,789"
1011980017,"$472,059",$0,"$472,059",$0,0,$0,$0,$0,"$474,159",$0,"$181,257"
1012050029,"$471,956","$1,571,979","$2,043,935",$0,0,$0,$0,$0,"$2,043,935","$17,050","$838,260"
1018430017,"$471,819",$0,"$471,819",$0,0,$0,$0,$0,"$471,819",$0,"$397,408"
3076540024,"$471,555",$0,"$471,555",$0,0,$0,$0,$0,"$471,555",$0,"$292,742"
4098180049,"$471,525",$0,"$471,525",$0,0,$0,$0,$0,"$473,400","$12,953","$340,722"
4096780037,"$471,454",$0,"$471,454",$0,0,$0,$0,$0,"$471,454","$10,395","$300,049"
1022150326,"$471,452",$0,"$471,452",$0,0,"$20,400",$0,$0,"$491,852",$0,"$247,497"
3065870027,"$471,432",$0,"$471,432",$0,0,$0,$0,$0,"$472,632","$4,890","$287,232"
2024580025,"$471,279",$0,"$471,279",$0,0,$0,$0,$0,"$471,279",$0,"$288,463"
4014670006,"$471,197",$0,"$471,197",$0,0,$0,$0,$0,"$471,197",$0,"$262,682"
4014670011,"$471,197",$0,"$471,197",$0,0,$0,$0,$0,"$471,197",$0,"$262,682"
3050830090,"$471,167",$0,"$471,167",$0,0,$0,$0,$0,"$471,167",$0,"$245,143"
1017490014,"$471,159",$0,"$471,159",$0,0,"$98,821",$0,"$11,039","$617,558",$0,"$357,456"
2031710037,"$470,972",$0,"$470,972",$0,0,$0,$0,$0,"$470,972",$0,"$348,174"
1006310001,"$470,936","$3,153,143","$3,624,079",$0,0,$0,$0,$0,"$3,654,429","$90,143","$1,119,918"
2043370032,"$470,737",$0,"$470,737",$0,0,$0,$0,$0,"$490,296",$0,"$226,574"
3067710006,"$470,695",$0,"$470,695",$0,0,$0,$0,$0,"$470,695",$0,"$182,423"
4051850014,"$470,447",$0,"$470,447",$0,0,$0,$0,$0,"$471,301",$0,"$143,610"
2057790810,"$470,405",$0,"$470,405",$0,0,"$105,828",$0,$0,"$584,524","$71,038","$243,625"
1015300017,"$470,380",$0,"$470,380",$0,0,$0,$0,$0,"$470,380",$0,"$172,163"
1015490015,"$470,344",$0,"$470,344",$0,0,"$533,167",$0,$0,"$1,056,227",$0,"$625,872"
1015490016,"$470,344",$0,"$470,344",$0,0,"$533,167",$0,$0,"$1,056,227",$0,"$625,872"
1015490017,"$470,344",$0,"$470,344",$0,0,"$533,167",$0,$0,"$1,056,227",$0,"$625,872"
1005820032,"$470,263",$0,"$470,263",$0,0,"$82,040",$0,$0,"$571,980","$5,848","$231,923"
1005820035,"$470,263",$0,"$470,263",$0,0,"$82,040",$0,$0,"$571,980","$5,848","$231,923"
3060530008,"$470,252",$0,"$470,252",$0,0,$0,$0,$0,"$470,578",$0,"$606,734"
2024770007,"$470,246",$0,"$470,246",$0,0,$0,$0,$0,"$470,246",$0,"$224,658"
1022500075,"$470,037",$0,"$470,037",$0,0,$0,$0,$0,"$470,037",$0,"$188,314"
3051210034,"$470,034",$0,"$470,034",$0,0,$0,$0,$0,"$470,034",$0,"$286,315"
2028050041,"$469,991",$0,"$469,991",$0,0,$0,$0,$0,"$469,991",$0,"$230,155"
1020880038,"$469,957",$0,"$469,957",$0,0,$0,$0,$0,"$469,957",$0,"$362,302"
4001390024,"$469,953",$0,"$469,953",$0,0,$0,$0,$0,"$469,953",$0,"$243,225"
1018440027,"$469,856",$0,"$469,856",$0,0,$0,$0,$0,"$469,856",$0,"$489,627"
1020880100,"$469,572",$0,"$469,572",$0,0,$0,$0,"$54,621","$524,193",$0,"$234,571"
2033040010,"$469,210",$0,"$469,210","$16,800",0,$0,$0,"$189,517","$693,527",$0,"$264,566"
2032140030,"$469,197",$0,"$469,197",$0,0,$0,$0,$563,"$469,760",$0,"$281,951"
1022250016,"$469,052",$0,"$469,052",$0,0,$0,$0,"$2,898","$471,950",$0,"$204,225"
2048210051,"$468,830",$0,"$468,830",$0,0,$0,$0,"$5,280","$474,110",$0,"$278,361"
3009250055,"$468,693",$0,"$468,693",$0,0,"$30,983",$0,$420,"$512,015","$21,010","$377,944"
4001990033,"$468,661",$0,"$468,661",$0,0,$0,$0,$0,"$484,823",$0,"$178,991"
1021360190,"$468,568",$0,"$468,568",$0,0,$0,$0,$0,"$501,604",$0,"$393,434"
1021610001,"$468,430",$0,"$468,430",$0,0,"$214,200",$0,$0,"$694,456",$0,"$316,357"
2041940039,"$468,421",$0,"$468,421",$0,0,"$13,800",$0,$0,"$501,471","$1,662","$369,311"
3046750001,"$468,116",$0,"$468,116",$0,0,$0,$0,$0,"$509,366",$0,"$208,880"
4091940048,"$468,037",$0,"$468,037",$0,0,$0,$0,$0,"$468,037",$0,"$298,130"
1018310001,"$467,888",$0,"$467,888",$0,0,$0,$0,"$98,225","$566,988","$4,374","$458,379"
1018310008,"$467,888",$0,"$467,888",$0,0,$0,$0,$0,"$467,888","$4,374","$458,379"
1018310009,"$467,888",$0,"$467,888",$0,0,$0,$0,"$98,225","$566,988","$4,374","$458,379"
1018310013,"$467,888",$0,"$467,888",$0,0,$0,$0,"$98,225","$566,988","$4,374","$458,379"
1018310014,"$467,888",$0,"$467,888",$0,0,$0,$0,"$98,225","$566,988","$4,374","$458,379"
1018310018,"$467,888",$0,"$467,888",$0,0,$0,$0,"$98,225","$566,988","$4,374","$458,379"
2028400008,"$467,822",$0,"$467,822",$0,0,$0,$0,"$10,929","$478,751",$0,"$287,433"
1010530023,"$467,393",$0,"$467,393",$0,0,$0,$0,$0,"$467,393",$0,"$161,939"
2025120045,"$467,366",$0,"$467,366",$0,0,$0,$0,$0,"$486,736",$0,"$569,572"
2033040103,"$467,323",$0,"$467,323",$0,0,$0,$0,$0,"$467,323",$0,"$304,799"
3013090056,"$467,154",$0,"$467,154",$0,0,$0,$0,$0,"$467,154",$0,"$237,032"
4023740160,"$467,087",$0,"$467,087",$0,0,$0,$0,$0,"$467,087",$0,"$534,993"
3075540043,"$466,987",$0,"$466,987",$0,0,$0,$0,$0,"$466,987",$0,"$271,397"
1021790269,"$466,934",$0,"$466,934",$0,0,$0,$0,$0,"$469,184",$0,"$190,483"
3056280001,"$466,908",$0,"$466,908",$0,0,"$42,000",$0,"$74,596","$608,619",$0,"$242,874"
3056460036,"$466,791",$0,"$466,791",$0,0,$0,$0,$0,"$470,087",$0,"$207,810"
4014450001,"$466,651",$0,"$466,651",$0,0,$0,$0,"$65,477","$566,694",$0,"$231,095"
1021140052,"$466,586",$0,"$466,586",$0,0,$0,$0,$0,"$467,786",$0,"$322,139"
1020900016,"$466,510",$0,"$466,510",$0,0,$0,$0,$0,"$468,490",$0,"$236,769"
1006220001,"$466,396",$0,"$466,396",$0,0,"$232,752",$0,$0,"$699,148",$0,"$190,084"
3050890015,"$466,378",$0,"$466,378",$0,0,$0,$0,$0,"$484,372",$0,"$182,068"
4017590030,"$466,268",$0,"$466,268",$0,0,$0,$0,$0,"$478,268",$0,"$382,714"
3066210006,"$466,214",$0,"$466,214",$0,0,$0,$0,$0,"$466,214",$0,"$214,561"
2032240020,"$466,018",$0,"$466,018",$0,0,$0,$0,$0,"$466,018",$0,"$402,033"
3032230003,"$465,897",$0,"$465,897",$0,0,"$36,150",$0,"$4,036","$507,680","$9,008","$265,767"
3067380007,"$465,808",$0,"$465,808",$0,0,$0,$0,"$12,111","$477,919",$0,"$278,684"
3048680075,"$465,770",$0,"$465,770",$0,0,$0,$0,$0,"$465,770",$0,"$236,617"
3048680079,"$465,770",$0,"$465,770",$0,0,$0,$0,$0,"$465,770",$0,"$236,617"
1010530012,"$465,755",$0,"$465,755",$0,0,$0,$0,$0,"$465,755",$0,"$239,557"
4052630010,"$465,011",$0,"$465,011",$0,0,$0,$0,$0,"$465,011",$0,"$178,422"
3051840031,"$464,665",$0,"$464,665",$0,0,$0,$0,"$7,769","$487,934",$0,"$288,069"
3051850064,"$464,657",$0,"$464,657",$0,0,$0,$0,$0,"$464,657",$0,"$268,809"
3056850041,"$464,576",$0,"$464,576",$0,0,$0,$0,"$9,600","$474,176",$0,"$171,740"
3054090038,"$464,561",$0,"$464,561","$14,400",0,$0,$0,$0,"$478,961",$0,"$172,781"
1020710036,"$464,523",$0,"$464,523",$0,0,"$125,722",$0,$0,"$590,245",$0,"$403,868"
2041940025,"$464,461",$0,"$464,461",$0,0,$0,$0,$0,"$468,212",$0,"$198,117"
4031000033,"$464,345",$0,"$464,345",$0,0,$0,$0,$0,"$464,345",$0,"$416,711"
1001440040,"$464,161",$0,"$464,161",$0,0,"$64,800",$0,$0,"$528,961",$0,"$243,518"
1014440041,"$464,161",$0,"$464,161",$0,0,"$64,800",$0,$0,"$528,961",$0,"$243,518"
2032120015,"$463,849",$0,"$463,849",$0,0,$0,$0,$0,"$463,849",$0,"$362,783"
1011670007,"$463,828","$278,010","$741,838",$0,0,$0,$0,$0,"$741,838","$22,036","$185,511"
2024810011,"$463,756",$0,"$463,756",$0,0,"$8,696",$0,"$3,082","$481,896",$0,"$240,670"
3014240057,"$463,713",$0,"$463,713",$0,0,$0,$0,$0,"$464,113",$0,"$211,939"
3047050022,"$463,526",$0,"$463,526",$0,0,$0,$0,$0,"$465,371",$0,"$225,544"
1014600014,"$463,495",$0,"$463,495",$0,0,$0,$0,$0,"$463,495","$9,867","$176,888"
1022230012,"$463,332",$0,"$463,332",$0,0,"$130,275",$0,"$30,539","$647,652",$900,"$352,468"
3068010069,"$463,270",$0,"$463,270",$0,0,$0,$0,$0,"$463,270",$0,"$220,633"
2031610010,"$462,913",$0,"$462,913",$0,0,$0,$0,"$3,118","$466,031",$0,"$330,763"
1015550046,"$462,865",$0,"$462,865",$0,0,$0,$0,$0,"$462,865",$0,"$264,444"
3065950001,"$462,680",$0,"$462,680",$0,0,$0,$0,$0,"$462,680",$0,"$187,496"
1007410061,"$462,628",$0,"$462,628",$0,0,$0,$0,$0,"$462,873",$0,"$171,711"
1018260018,"$462,573",$0,"$462,573",$0,0,$0,$0,$0,"$467,039",$0,"$209,170"
3060990010,"$462,505",$0,"$462,505",$0,0,$0,"$6,200",$0,"$470,883","$15,494","$262,228"
1022420029,"$462,466",$0,"$462,466",$0,0,"$21,600",$0,$0,"$484,066",$0,"$237,220"
3003840072,"$461,524","$18,000","$479,524",$0,0,$0,$0,$0,"$481,384","$3,656","$123,764"
4001840009,"$461,524",$0,"$461,524",$0,0,$0,$0,$0,"$461,524",$0,"$156,679"
4006270007,"$461,457",$0,"$461,457",$0,0,$0,$0,"$4,385","$465,842",$0,"$101,794"
3053580086,"$461,321",$0,"$461,321",$0,0,$0,$0,$0,"$461,321",$0,"$258,941"
2032130018,"$461,259",$0,"$461,259",$0,0,$0,$0,$0,"$461,259",$0,"$319,064"
1015530104,"$461,138",$0,"$461,138",$0,0,$0,$0,"$1,931","$463,069",$0,"$131,867"
3013150027,"$461,120",$0,"$461,120",$0,0,$0,$0,$0,"$461,120",$0,"$383,512"
2047320012,"$461,080",$0,"$461,080",$0,0,$0,$0,$0,"$461,080","$180,000","$415,350"
4096740007,"$460,959",$0,"$460,959",$0,0,$0,$0,$0,"$460,959","$9,008","$270,005"
1021590035,"$460,821",$0,"$460,821",$0,0,$0,$0,$0,"$460,821",$0,"$256,716"
1005700017,"$460,793",$0,"$460,793",$0,0,$0,"$256,668",$0,"$806,423","$4,813","$239,794"
4002000030,"$460,205",$0,"$460,205",$0,0,"$90,696",$0,$0,"$550,901",$0,"$185,007"
2031750001,"$460,039",$0,"$460,039",$0,0,$0,$0,$0,"$460,039",$0,"$395,622"
3067670059,"$460,016",$0,"$460,016",$0,0,$0,$0,$0,"$460,016",$0,"$159,968"
2028280030,"$460,005",$0,"$460,005",$0,0,$0,$0,$0,"$487,665",$0,"$282,705"
3086920083,"$459,922",$0,"$459,922",$0,0,$0,$0,"$15,594","$479,987",$0,"$294,945"
4088650009,"$459,815",$0,"$459,815",$0,0,$0,$0,$0,"$485,189",$0,"$242,991"
3002420006,"$459,807",$0,"$459,807",$0,0,"$115,450",$0,$0,"$581,851",$0,"$307,859"
3002420008,"$459,806",$0,"$459,806",$0,0,"$87,065",$0,$0,"$553,464",$0,"$307,874"
1007400053,"$459,473",$0,"$459,473",$0,0,$0,$0,$0,"$461,171",$0,"$247,426"
2032140066,"$459,363",$0,"$459,363",$0,0,$0,$0,$0,"$459,363",$0,"$200,170"
2032140025,"$459,262",$0,"$459,262",$0,0,$0,$0,$0,"$459,262",$0,"$263,997"
3067710056,"$459,196",$0,"$459,196",$0,0,$0,$0,$0,"$459,196",$0,"$191,996"
3013240001,"$459,134",$0,"$459,134",$0,0,$0,$0,$0,"$459,134",$0,"$287,751"
3067130041,"$459,004",$0,"$459,004",$0,0,$0,$0,$0,"$477,380",$0,"$190,709"
4092360033,"$458,963",$0,"$458,963",$0,0,$0,$0,$0,"$458,963","$4,806","$245,489"
1008740036,"$458,947",$0,"$458,947",$0,0,$0,$0,$0,"$458,947",$0,"$127,473"
1013230030,"$458,791",$0,"$458,791",$0,0,$0,$0,$0,"$458,791",$0,"$175,812"
1022410002,"$458,790",$0,"$458,790",$0,0,$0,$0,$0,"$458,790",$0,"$194,218"
1021100007,"$458,763",$0,"$458,763",$0,0,"$80,793",$0,$0,"$539,556",$0,"$291,737"
1021100008,"$458,763",$0,"$458,763",$0,0,"$80,793",$0,$0,"$539,556",$0,"$291,737"
1000920017,"$458,742",$0,"$458,742",$0,0,"$87,792",$0,$0,"$547,849","$3,739","$437,595"
3087160038,"$458,663",$0,"$458,663",$0,0,$0,$0,"$26,844","$485,507",$0,"$145,573"
3022190035,"$458,615",$0,"$458,615",$0,0,"$75,550",$0,$0,"$534,165","$4,995","$230,900"
1011650056,"$458,583",$0,"$458,583",$0,0,$0,"$10,855",$0,"$469,438",$0,"$259,277"
1010530039,"$458,581",$0,"$458,581",$0,0,$0,$0,$0,"$458,581",$0,"$196,711"
1006260036,"$458,546","$246,910","$705,456",$0,0,$0,$0,$0,"$705,456",$0,"$543,266"
1018800025,"$458,179",$0,"$458,179",$0,0,$0,$0,$0,"$458,179","$15,000","$269,686"
1021590083,"$458,001",$0,"$458,001",$0,0,"$21,500",$0,$0,"$479,501",$0,"$261,983"
4006280008,"$457,924",$0,"$457,924",$0,0,$0,$0,$0,"$457,924",$0,"$240,946"
3039330016,"$457,866",$0,"$457,866",$0,0,$0,$0,$292,"$458,158",$0,"$190,662"
3060080006,"$457,788",$0,"$457,788",$0,0,$0,$0,$0,"$458,988","$4,850","$263,192"
3087150068,"$457,689",$0,"$457,689",$0,0,$0,$0,$0,"$457,689",$0,"$352,449"
3022280001,"$457,661",$0,"$457,661",$0,0,$0,$0,$0,"$457,661",$0,"$305,988"
2032560144,"$457,540",$0,"$457,540",$0,0,$0,$0,"$72,460","$530,000","$1,400","$343,732"
