BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
1018511004,"$1,494,728","$9,174,537","$10,669,265",,"$1,959,867",,"$13,275,717","$2,576,715"
1018511002,"$1,494,728","$9,174,537","$10,669,265",,"$1,959,867",,"$13,275,717","$2,576,715"
1018511004,"$1,494,728","$9,174,537","$10,669,265",,"$1,959,867",,"$13,275,717","$2,576,715"
1008571201,"$17,791,480",,"$17,791,480",,"$750,000",,"$18,910,937","$3,223,097"
1015460001,"$519,749","$11,812,487","$12,332,236",,"$220,000",,"$13,060,496","$3,211,397"
1013140021,"$1,493,713","$11,949,702","$13,443,415",,"$1,882,854",,"$15,986,779","$3,839,002"
1011710133,"$15,220,034",,"$15,220,034",,"$1,087,360",,"$16,790,797","$4,111,384"
1011710132,,"$23,163,592",23163592,,"$1,017,179",,"$25,174,277","$4,955,606"
1011710129,"$20,830,398",,"$20,830,398",,"$1,747,123",,"$23,353,904","$5,476,165"
1011290059,"$563,480","$4,582,967","$5,146,447",,"$718,937",,"$6,153,498","$2,011,828"
1010410029,,"$13,194,678",13194678,,"$3,529,257",,"$17,413,826","$3,020,514"
1009070025,"$882,765","$15,941,704","$16,824,469",,"$1,088,148",,"$18,881,922","$3,669,668"
1008020036,,"$14,927,375",14927375,,"$1,304,611",,"$16,813,953","$2,616,336"
1007340037,"$8,356,279",,"$8,356,279",,"$406,640",,"$9,069,478","$2,477,581"
1006020010,,"$6,561,394",6561394,,"$521,970",,"$7,422,881","$1,592,137"
1000210006,,"$10,779,455",10779455,,"$1,383,650",,"$12,738,765","$2,828,833"
1003460001,"$451,814",,"$451,814",,,"$1,944,959","$2,400,893","$1,261,058"
1014670018,"$309,840","$1,274,694","$1,584,534",,,,"$1,590,774","$347,228"
4022360012,"$1,985,541","$27,792","$2,013,333",,,,"$2,162,861","$1,300,430"
4022130018,"$1,117,536","$177,158","$1,294,694","$183,571",,,"$1,488,048","$558,146"
4015810028,"$1,944,341","$113,091","$2,057,432",,,,"$2,126,967","$1,157,410"
4015070054,"$1,103,534","$23,514","$1,127,048",,,,"$1,134,756","$734,055"
4006600005,"$264,792",,"$264,792","$103,785",,,"$368,577","$96,060"
4006270007,"$721,939","$137,430","$859,369",,,"$5,624","$864,993","$180,229"
4006260040,"$434,280","$26,475","$460,755",,,"$3,466","$464,221","$98,159"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4071150002,"$56,672,855","$10,363,773","$67,036,628",,"$339,389","$462,289","$73,121,015","$29,743,981"
4017040172,"$894,133",,"$894,133",,,,"$1,052,470","$765,381"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
4008940030,"$17,190,475",,"$17,190,475",,,,"$17,676,733","$7,241,409"
1016800011,"$682,061","$879,138","$1,561,199",,"$3,960",,"$1,579,872","$1,094,730"
1016800013,"$682,061","$879,138","$1,561,199",,"$3,960",,"$1,579,872","$1,094,730"
1016800011,"$682,061","$879,138","$1,561,199",,"$3,960",,"$1,579,872","$1,094,730"
1016800013,"$682,061","$879,138","$1,561,199",,"$3,960",,"$1,579,872","$1,094,730"
1016290027,"$974,499","$1,191,275","$2,165,774",,"$36,995",,"$2,210,127","$1,255,179"
1016290027,"$974,499","$1,191,275","$2,165,774",,"$36,995",,"$2,210,127","$1,255,179"
1016290027,"$974,499","$1,191,275","$2,165,774",,"$36,995",,"$2,210,127","$1,255,179"
1016290027,"$974,499","$1,191,275","$2,165,774",,"$36,995",,"$2,210,127","$1,255,179"
1015570034,"$47,959","$1,009,194","$1,057,153",,,,"$1,069,544","$243,936"
1015450042,"$175,906","$303,971","$479,877",,,,"$483,204","$102,379"
1015280039,"$32,447","$482,893","$515,340",,,,"$527,025","$111,426"
1014440007,"$150,371","$284,290","$434,661",,"$4,260",,"$442,040","$210,332"
1004100025,"$121,661","$524,459","$646,120",,"$311,391",,"$963,041","$307,796"
1003540020,"$192,870","$1,014,150","$1,207,020",,,,"$1,212,585","$396,952"
1014840016,"$22,428,119","$2,128,470","$24,556,589",,,,"$26,305,296","$9,510,256"
1014840016,"$22,428,119","$2,128,470","$24,556,589",,,,"$26,305,296","$9,510,256"
1003460095,"$560,449",,"$560,449",,"$215,267",,"$855,015","$341,148"
1015840001,"$925,352","$7,389,359","$8,314,711",,,,"$8,714,045","$3,844,792"
1015570025,"$7,220,206",,"$7,220,206",,"$201,082",,"$7,684,133","$3,810,476"
1015410021,"$2,652,746","$38,418,992","$41,071,738",,"$1,963,022",,"$45,401,093","$18,192,941"
1015410001,"$894,257","$12,678,173","$13,572,430",,"$1,018,340",,"$15,416,711","$6,709,672"
1014840014,"$10,582","$114,095","$124,677","$9,403,700","$68,758",,"$10,326,190","$2,106,115"
1014550021,"$13,893,386",,"$13,893,386",,,,"$14,652,600","$4,692,589"
1014550013,"$673,858","$12,578,146","$13,252,004",,,,"$13,342,078","$4,548,695"
1014210021,"$268,116","$23,864,593","$24,132,709",,"$212,125",,"$25,569,607","$8,982,816"
1010700029,"$13,797,487",,"$13,797,487",,"$903,945",,"$15,861,803","$5,747,147"
1008870030,,"$33,548,236",33548236,,"$6,094,956",,"$41,651,377","$12,906,804"
1008071003,"$18,829,652",,"$18,829,652",,,,"$19,101,479","$5,621,667"
1014910004,"$396,349","$7,301,523","$7,697,872","$169,949",,,"$8,193,302","$2,799,678"
1014269035,"$452,728","$8,813,997","$9,266,725",,,,"$9,331,262","$3,538,087"
4050100055,"$1,818,951",,"$1,818,951",,,"$15,250","$1,834,201","$816,842"
3073500055,"$772,082","$265,858","$1,037,940",,,"$121,081","$1,159,021","$522,043"
3065530012,"$765,588",,"$765,588",,,"$196,210","$961,798","$371,053"
3065230023,"$442,233",,"$442,233",,"$80,210","$30,871","$553,314","$177,706"
3000510012,"$2,379,682",,"$2,379,682",,"$152,667",,"$2,638,389","$1,195,409"
1021800406,"$478,108","$982,209","$1,460,317",,,,"$1,475,690","$335,491"
1013440036,"$267,162","$1,173,633","$1,440,795",,,,"$1,440,795","$415,583"
1013440039,"$267,162","$1,173,633","$1,440,795",,,,"$1,440,795","$415,583"
1011410051,"$100,180","$5,653,810","$5,753,990",,"$3,145,343",,"$9,555,937","$3,177,076"
3052770001,"$133,738","$77,443","$211,181",,"$135,329",,"$359,849","$114,791"
3027760025,,"$112,505",112505,,"$133,458",,"$345,131","$224,576"
3012270036,"$624,935","$493,213","$1,118,148",,,,"$1,118,148","$408,860"
3009570003,"$83,638","$199,637","$283,275",,"$95,184",,"$437,748","$168,709"
3000510001,,"$3,023,682",3023682,,"$477,132",,"$3,658,398","$1,277,931"
3000360016,"$1,373,474",,"$1,373,474",,"$308,838",,"$1,705,496","$628,357"
1015090133,"$117,300",,"$117,300",,"$189,857",,"$307,157","$100,936"
1015090035,"$121,368","$120,000","$241,368",,,,"$241,368","$79,316"
1015090034,"$234,570",,"$234,570",,"$163,640",,"$398,210","$130,856"
1015090033,"$83,642",,"$83,642",,"$317,376",,"$401,018","$131,780"
1009060055,"$120,724","$1,202,356","$1,323,080",,"$612,359",,"$2,114,736","$498,302"
1021660074,"$236,260","$159,235","$395,495",,"$263,378",,"$660,492","$268,850"
1015100025,"$103,637","$902,309","$1,005,946",,,,"$1,131,708","$313,040"
1015100024,,"$474,740",474740,,,,"$475,216","$95,829"
1015100023,"$80,530","$279,476","$360,006",,,,"$360,156","$97,287"
1012390105,,"$390,488",390488,,,,"$391,431","$98,430"
1012160039,"$330,139","$1,337,232","$1,667,371",,,,"$1,675,735","$583,962"
1011850024,"$34,171","$240,657","$274,828",,,,"$275,338","$102,647"
1011270051,"$17,221","$324,585","$341,806",,,,"$342,098","$103,742"
1006030065,"$227,137","$775,163","$1,002,300",,"$293,264",,"$1,312,825","$342,553"
1005580028,,"$306,893",306893,,"$284,350",,"$636,419","$399,579"
1020890045,"$2,962,202",,"$2,962,202",,,,"$3,013,749","$1,146,399"
1018760060,"$63,966","$1,134,801","$1,198,767",,,,"$1,219,111","$323,307"
1015210059,"$147,189","$575,894","$723,083","$39,600",,,"$763,649","$249,011"
1015190021,"$9,925","$413,303","$423,228","$22,800",,,"$447,307","$126,554"
1005400039,,"$515,646",515646,,"$110,168",,"$635,094","$139,404"
1004680007,,"$1,659,477",1659477,,"$936,559",,"$2,820,775","$446,420"
1014510040,"$30,250","$496,814","$527,064",,,,"$534,317","$167,995"
1013960022,"$55,865","$288,272","$344,137",,"$1,110,302",,"$1,524,025","$262,260"
1013950156,,"$40,824",40824,,"$311,940",,"$368,213","$160,796"
1013950058,"$49,952","$78,386","$128,338",,"$115,331",,"$249,489","$98,502"
1012010023,"$192,748","$863,282","$1,056,030",,,,"$1,069,032","$316,579"
4030870021,"$670,858","$14,400","$685,258",,,,"$723,133","$220,346"
4015260001,"$933,204","$354,560","$1,287,764","$77,200",,,"$1,425,170","$457,042"
4012290034,"$594,128","$77,155","$671,283",,,,"$677,363","$186,460"
4012210015,"$820,415","$153,270","$973,685",,,,"$1,007,319","$318,113"
4011750036,"$610,031",,"$610,031",,"$145,276",,"$759,857","$261,985"
4008460032,"$243,667","$611,254","$854,921",,,,"$861,501","$194,505"
1020140029,,"$155,362",155362,,"$250,839",,"$595,558","$341,830"
2059200670,"$2,020,444","$663,300","$2,683,744",,,,"$2,852,569","$1,002,690"
1004260029,"$5,799",,"$5,799",,"$393,674",,"$2,455,643","$598,215"
3036170025,"$1,318,846",,"$1,318,846",,,,"$1,322,446","$809,064"
3021071001,"$18,705,104",,"$18,705,104",,"$800,000",,"$20,035,532","$8,099,622"
3021071006,"$18,705,104",,"$18,705,104",,"$800,000",,"$20,035,532","$8,099,622"
1012210001,"$4,762,003",,"$4,762,003",,"$510,585","$1,732,940","$7,782,951","$2,531,172"
1009049024,"$6,296,056",,"$6,296,056",,,,"$6,857,776","$3,232,958"
1007750009,"$165,233","$3,409,112","$3,574,345",,,,"$3,594,138","$1,716,537"
1007450032,"$319,529",,"$319,529",,"$311,136",$637,"$634,023","$138,237"
1007450031,"$387,675",,"$387,675",,,$773,"$390,398","$111,665"
1007451302,"$3,078,682",,"$3,078,682",,,"$6,136","$3,175,600","$1,090,092"
2028800153,"$2,677,286",,"$2,677,286",,,"$840,101","$3,723,951","$2,073,588"
1022300005,"$835,803","$159,201","$995,004","$82,800",,,"$1,119,714","$462,196"
1021700016,"$1,524,317","$17,322","$1,541,639",,,,"$1,589,394","$773,645"
1020540082,"$1,201,198","$394,143","$1,595,341",,,,"$1,641,591","$568,090"
3086830075,"$1,834,066",,"$1,834,066",,,,"$1,877,193","$734,235"
3050640047,"$1,127,500","$13,584","$1,141,084",,,,"$1,176,878","$611,207"
1013260032,"$1,776","$758,273","$760,049",,"$300,203",,"$1,091,281","$383,369"
1010570056,"$86,489","$619,970","$706,459",,,,"$706,459","$298,520"
3019051105,"$2,940,049",,"$2,940,049",,,,"$2,968,081","$1,158,098"
3018930004,"$1,665,143",,"$1,665,143",,,,"$1,704,540","$457,302"
1013230030,"$128,047","$2,350,789","$2,478,836",,"$78,000",,"$2,621,389","$713,985"
1013230034,"$128,047","$2,350,789","$2,478,836",,"$78,000",,"$2,621,389","$713,985"
1018760058,"$66,116","$834,660","$900,776",,"$392,162",,"$1,296,456","$344,057"
1017450040,"$21,558","$199,860","$221,418",,"$18,143",,"$263,418","$75,979"
1013430024,"$419,710","$1,105,909","$1,525,619",,"$817,479",,"$2,400,574","$545,251"
1008380038,,"$2,775,857",2775857,,"$366,009",,"$3,242,378","$895,360"
4098091001,"$385,229",,"$385,229",,"$173,868",,"$571,697","$260,308"
1007710001,"$91,615","$1,315,825","$1,407,440",,"$535,694",,"$1,999,685","$545,123"
1018650040,,"$12,328,225",12328225,,,,"$13,472,590","$2,866,550"
1018650040,,"$12,328,225",12328225,,,,"$13,472,590","$2,866,550"
1018300029,"$312,101",,"$312,101",,,"$38,881","$351,072","$326,008"
1007330023,,"$3,945,502",3945502,,,,"$3,957,853","$1,385,527"
1007330008,,"$90,920",90920,,,,"$90,920","$300,843"
1002300020,"$10,932","$605,553","$616,485","$42,000",,,"$1,418,756","$486,757"
4014430033,"$967,911",,"$967,911",,,,"$973,059","$454,279"
4012170020,"$445,037",,"$445,037",,,,"$445,974","$169,838"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4008690037,"$4,752,225",,"$4,752,225",,,,"$4,793,933","$1,359,190"
4006920076,"$700,575",,"$700,575",,,,"$705,113","$235,885"
4006780003,"$241,614",,"$241,614",,"$153,692",,"$396,002","$117,205"
4000190019,,"$24,952,668",24952668,,"$125,841",,"$27,006,801","$4,637,421"
4000190019,,"$24,952,668",24952668,,"$125,841",,"$27,006,801","$4,637,421"
4000190019,,"$24,952,668",24952668,,"$125,841",,"$27,006,801","$4,637,421"
4000190019,,"$24,952,668",24952668,,"$125,841",,"$27,006,801","$4,637,421"
4034830021,"$211,920",,"$211,920",,,,"$211,920","$128,784"
2024400001,"$784,841",,"$784,841",,,"$2,047,708","$2,892,585","$1,989,656"
2025180036,"$234,977",,"$234,977",,,"$91,947","$353,097","$362,394"
1020260033,"$231,669",,"$231,669",,,"$1,383,255","$1,618,023","$1,038,951"
1019430001,"$389,298",,"$389,298",,,"$3,383,348","$3,786,624","$995,331"
1000411301,,"$30,920,286",30920286,,,,"$32,486,345","$9,894,759"
2023341001,"$2,618,684",,"$2,618,684",,,,"$3,284,191","$1,202,255"
1015170001,"$197,987","$5,957,049","$6,155,036",,,,"$6,157,104","$4,835,075"
1014230010,"$3,543,385","$31,060,995","$34,604,380",,"$2,598,705","$111,947","$37,561,474","$26,649,276"
1014220021,"$413,548","$11,880,184","$12,293,732",,"$665,496",,"$13,223,973","$8,010,562"
1012000015,"$719,905","$4,124,166","$4,844,071",,,"$18,509","$4,863,787","$2,587,843"
1021360106,"$641,410","$489,306","$1,130,716",,"$5,400",,"$1,146,718","$287,851"
1021220048,"$398,052","$162,735","$560,787",,"$178,066",,"$738,853","$240,119"
1021180001,"$404,784","$161,849","$566,633",,"$144,469",,"$711,102","$310,244"
1020720064,"$323,848","$182,165","$506,013",,"$252,783",,"$758,796","$221,738"
1015670031,,"$1,137,512",1137512,,"$5,952",,"$1,143,539","$376,868"
1015670030,"$131,484","$325,947","$457,431",,,,"$457,456","$262,887"
1015590046,"$15,292","$286,800","$302,092",,"$1,240",,"$303,332","$171,864"
1015540043,,"$877,261",877261,,"$3,472",,"$880,783","$283,448"
1015540014,,"$516,869",516869,,"$2,976",,"$519,845","$241,953"
1015480010,,"$596,098",596098,,"$2,976",,"$599,124","$372,649"
1015200033,,"$1,551,620",1551620,,"$8,432",,"$1,561,177","$671,505"
1015130059,,"$1,062,471",1062471,,"$4,712",,"$1,067,323","$312,112"
1014710012,,"$324,751",324751,,"$1,612",,"$326,388","$172,860"
1014480037,,"$1,046,525",1046525,,"$4,588",,"$1,051,163","$331,824"
1014280008,"$13,195","$691,782","$704,977",,,,"$705,002","$107,699"
1014280007,,"$651,809",651809,,"$5,952",,"$657,761","$537,147"
1008860084,,"$699,381",699381,,"$2,976",,"$702,382","$210,478"
1008850066,,"$1,573,471",1573471,,"$4,340",,"$1,577,936","$447,217"
1008630025,,"$1,567,635",1567635,,"$89,738",,"$1,665,198","$489,206"
1006740062,"$196,956","$287,452","$484,408",,,,"$486,528","$200,538"
1004690030,"$200,166","$2,035,850","$2,236,016",,"$986,873","$5,148","$3,356,620","$1,167,667"
1004680027,"$379,064","$1,749,366","$2,128,430",,"$314,950","$13,966","$2,584,608","$1,043,490"
1004500015,,"$682,967",682967,,"$1,240",,"$684,207","$263,751"
1021360225,"$232,693","$958,154","$1,190,847",,,,"$1,203,347","$422,138"
1021360220,"$261,828","$906,519","$1,168,347",,,,"$1,180,647","$371,496"
1007010062,"$13,800,036",,"$13,800,036",,"$233,537",,"$15,235,440","$4,318,495"
3023400004,,"$21,503,816",21503816,,"$17,500",,"$22,267,459","$5,902,834"
3023240030,,"$16,706,958",16706958,,,,"$17,807,176","$7,395,038"
1015241101,,"$4,396,859",4396859,,"$386,434",,"$4,926,426","$1,489,985"
1015241101,,"$4,396,859",4396859,,"$386,434",,"$4,926,426","$1,489,985"
1020640039,"$341,474",,"$341,474",,,,,"$205,079"
1018780012,"$2,055,296","$3,440,948","$5,496,244",,"$1,099,704","$3,214","$6,805,100","$3,060,879"
1015080001,"$777,725","$2,767,066","$3,544,791","$608,575",,"$30,960","$4,194,676","$1,938,629"
1014600022,"$939,181","$69,211","$1,008,392",,,"$7,218","$1,019,175","$589,882"
1014590030,"$2,519,323","$57,772","$2,577,095",,,"$34,547","$2,620,477","$1,660,930"
1014590022,"$638,515",,"$638,515",,,"$13,746","$659,383","$990,631"
1014590010,"$3,968,710","$96,199","$4,064,909",,,"$22,854","$4,105,291","$2,087,284"
1014590001,"$4,169,880","$215,928","$4,385,808",,"$420,113","$41,819","$5,220,971","$3,516,592"
1013870056,"$254,333","$1,463,550","$1,717,883",,"$1,144,302",,"$2,992,221","$1,960,581"
1013660001,"$4,121,809","$8,253,839","$12,375,648",,"$544,487",,"$13,094,900","$5,560,212"
1013490035,"$338,572","$1,532,154","$1,870,726","$148,146",,,"$2,045,106","$1,547,847"
1013470030,"$1,614,307","$3,235,537","$4,849,844",,"$627,312",,"$5,598,425","$2,611,224"
1012430061,"$604,460","$559,368","$1,163,828",,,,"$1,179,978","$1,032,610"
1011690008,"$1,236,139","$1,395,693","$2,631,832","$1,900","$797,500",,"$3,478,114","$1,445,240"
3001330017,"$1,619,807",,"$1,619,807",,,,"$1,640,387","$1,092,122"
4022140040,"$1,007,598",,"$1,007,598",,,,"$1,014,807","$621,204"
4020160046,"$331,910",,"$331,910",,,,"$331,910","$187,173"
4020040043,"$325,701",,"$325,701",,,,"$360,322","$173,143"
2023310072,"$561,696",,"$561,696",,,,"$561,696","$305,101"
1021440021,"$687,401",,"$687,401",,,,"$687,401","$421,953"
1021150005,"$618,585","$516,139","$1,134,724",,"$538,169","$123,539","$2,020,010","$1,046,150"
4088920050,"$1,252,746",,"$1,252,746",,,,,"$380,951"
4022900001,"$6,782,849",,"$6,782,849",,,"$567,906","$7,404,794","$4,402,771"
4022900015,"$6,782,849",,"$6,782,849",,,"$567,906","$7,404,794","$4,402,771"
4022860011,"$3,402,067",,"$3,402,067",,,"$445,805","$3,860,004","$2,064,635"
4022810001,"$6,183,286",,"$6,183,286",,,"$507,603","$6,734,936","$3,402,914"
4012190032,"$3,194,474",,"$3,194,474",,,"$322,328","$3,527,419","$2,000,774"
4012040001,"$2,466,542",,"$2,466,542",,,"$228,849","$2,701,062","$1,416,950"
3002490025,"$66,787","$73,200","$139,987",,"$33,000",,"$172,987",
1000760001,"$20,375",,"$20,375","$1,157,610","$553,169",,"$1,812,922","$509,043"
1010480033,,"$7,831,877",7831877,,,,"$7,936,664","$1,964,786"
2024760022,"$2,325,144",,"$2,325,144",,"$165,746","$36,859","$2,569,626","$1,763,462"
1018690044,"$813,742","$3,910,830","$4,724,572",,"$619,933","$4,031","$5,512,194","$2,659,112"
