BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
2028350026,"$731,216.00",$0.00,"$731,216.00",$0.00,$0.00,"$85,192.00","$816,408.00",$0.00,"$501,597.00"
1021390312,"$730,065.00",$0.00,"$730,065.00",$0.00,$0.00,$0.00,"$730,065.00",$0.00,"$311,444.00"
1022460125,"$730,014.00","$188,325.00","$918,339.00","$26,068.00","$38,742.00",$0.00,"$1,005,796.00",$0.00,"$614,127.00"
1022150339,"$729,935.00",$0.00,"$729,935.00",$0.00,$0.00,"$89,641.00","$819,856.00",$0.00,"$493,869.00"
3050240001,"$727,573.00",$0.00,"$727,573.00",$0.00,"$50,400.00",$0.00,"$777,973.00",$0.00,"$286,576.00"
1012160051,"$727,057.00","$1,821,678.00","$2,548,735.00",$0.00,$0.00,$0.00,"$2,552,480.00",$0.00,"$1,456,879.00"
2027350005,"$726,655.00",$0.00,"$726,655.00",$0.00,$0.00,$0.00,"$744,621.00",$0.00,"$480,755.00"
2057870154,"$726,481.00",$0.00,"$726,481.00",$0.00,$0.00,"$3,627.00","$775,760.00","$77,435.00","$498,888.00"
1010530023,"$726,450.00",$0.00,"$726,450.00",$0.00,$0.00,$0.00,"$726,450.00",$0.00,"$164,493.00"
4096670015,"$725,957.00","$315,331.00","$1,041,288.00",$0.00,$0.00,"$5,019.00","$1,078,696.00",$0.00,"$561,667.00"
4007220038,"$725,122.00","$144,973.00","$870,095.00",$0.00,"$117,855.00",$0.00,"$992,693.00","$7,075.00","$524,356.00"
2032560084,"$724,921.00",$0.00,"$724,921.00",$0.00,$0.00,$0.00,"$724,921.00",$0.00,"$393,157.00"
2028330014,"$724,910.00",$0.00,"$724,910.00",$0.00,"$88,306.00",$0.00,"$813,416.00",$0.00,"$469,907.00"
2031730041,"$724,595.00",$0.00,"$724,595.00",$0.00,$0.00,"$132,601.00","$857,196.00",$0.00,"$535,192.00"
3009280013,"$724,436.00",$0.00,"$724,436.00",$0.00,$0.00,$0.00,"$800,174.00",$0.00,"$358,980.00"
3050840024,"$723,642.00",$0.00,"$723,642.00",$0.00,$0.00,$0.00,"$723,642.00",$0.00,"$392,511.00"
4157530072,"$723,638.00",$0.00,"$723,638.00",$0.00,$0.00,$0.00,"$768,878.00",$0.00,"$457,340.00"
3050420073,"$723,326.00",$0.00,"$723,326.00",$0.00,$0.00,$0.00,"$768,303.00",$0.00,"$373,025.00"
2032830013,"$723,000.00",$0.00,"$723,000.00",$0.00,$0.00,$0.00,"$745,041.00",$0.00,"$373,546.00"
2031430018,"$722,569.00",$0.00,"$722,569.00",$0.00,$0.00,$0.00,"$722,569.00",$0.00,"$353,199.00"
2024610058,"$722,508.00",$0.00,"$722,508.00",$0.00,"$22,100.00","$240,484.00","$985,092.00",$0.00,"$705,347.00"
1006200059,"$722,248.00","$45,374.00","$767,622.00",$0.00,$0.00,$726.00,"$768,348.00",$0.00,"$180,692.00"
4008290035,"$721,849.00",$0.00,"$721,849.00",$0.00,$0.00,$0.00,"$721,849.00",$0.00,"$169,457.00"
3071120001,"$721,067.00",$0.00,"$721,067.00",$0.00,$0.00,$0.00,"$721,067.00",$0.00,"$275,151.00"
1021080016,"$720,471.00",$0.00,"$720,471.00",$0.00,$0.00,$0.00,"$720,471.00",$0.00,"$346,446.00"
4015170021,"$720,419.00","$36,117.00","$756,536.00",$0.00,"$47,909.00",$0.00,"$807,873.00","$7,749.00","$575,420.00"
2025050084,"$720,381.00","$10,883.00","$731,264.00",$0.00,"$14,749.00","$51,268.00","$800,822.00","$10,000.00","$489,798.00"
3050650100,"$720,247.00",$0.00,"$720,247.00",$0.00,$0.00,$0.00,"$720,247.00",$0.00,"$416,692.00"
3050660079,"$720,247.00",$0.00,"$720,247.00",$0.00,$0.00,$0.00,"$720,247.00",$0.00,"$431,988.00"
2028760106,"$720,026.00",$0.00,"$720,026.00",$0.00,$0.00,$0.00,"$720,026.00",$0.00,"$392,250.00"
1019690048,"$719,923.00",$0.00,"$719,923.00",$0.00,$0.00,$0.00,"$720,533.00",$0.00,"$392,361.00"
2024730033,"$719,880.00",$0.00,"$719,880.00",$0.00,"$85,181.00","$538,629.00","$1,362,782.00",$0.00,"$852,973.00"
3050430071,"$719,617.00",$0.00,"$719,617.00",$0.00,$0.00,$0.00,"$728,611.00",$0.00,"$419,173.00"
1021750010,"$718,843.00",$0.00,"$718,843.00",$0.00,"$25,930.00",$0.00,"$744,773.00","$3,018.00","$320,006.00"
1021700037,"$718,678.00",$0.00,"$718,678.00",$0.00,$0.00,"$5,297.00","$727,811.00",$0.00,"$347,860.00"
3064630012,"$718,456.00",$0.00,"$718,456.00",$0.00,$0.00,$0.00,"$718,456.00",$0.00,"$392,755.00"
3003201101,"$718,395.00",$0.00,"$718,395.00",$0.00,$0.00,$0.00,"$819,467.00","$6,550.00","$781,788.00"
1009390044,"$717,549.00","$449,830.00","$1,167,379.00",$0.00,"$201,334.00",$0.00,"$1,369,818.00",$0.00,"$321,566.00"
1009390045,"$717,549.00","$449,830.00","$1,167,379.00",$0.00,"$201,334.00",$0.00,"$1,369,818.00",$0.00,"$321,566.00"
1009390047,"$717,549.00","$449,830.00","$1,167,379.00",$0.00,"$201,334.00",$0.00,"$1,369,818.00",$0.00,"$321,566.00"
2028100001,"$717,279.00",$0.00,"$717,279.00",$0.00,"$96,054.00",$0.00,"$813,333.00",$0.00,"$386,616.00"
4108200068,"$716,598.00",$0.00,"$716,598.00",$0.00,$0.00,$0.00,"$736,327.00","$14,136.00","$457,792.00"
3046670001,"$716,560.00",$0.00,"$716,560.00",$0.00,$0.00,$0.00,"$753,956.00",$0.00,"$351,305.00"
1021800182,"$715,988.00","$61,847.00","$777,835.00",$0.00,$0.00,$0.00,"$777,835.00","$35,128.00","$427,997.00"
1013290035,"$715,856.00","$93,167.00","$809,023.00",$0.00,$0.00,$0.00,"$809,023.00",$0.00,"$371,414.00"
4005820049,"$715,094.00",$0.00,"$715,094.00",$0.00,$0.00,$0.00,"$716,778.00","$168,735.00","$550,325.00"
2024820053,"$714,417.00",$0.00,"$714,417.00",$0.00,$0.00,$0.00,"$714,417.00",$0.00,"$338,262.00"
1010640025,"$714,336.00","$376,584.00","$1,090,920.00",$0.00,$0.00,$0.00,"$1,090,920.00",$0.00,"$350,242.00"
2024960040,"$712,108.00",$0.00,"$712,108.00",$0.00,$0.00,$0.00,"$712,108.00","$3,392.00","$846,152.00"
3086890009,"$711,846.00",$0.00,"$711,846.00",$0.00,$0.00,$0.00,"$711,846.00",$0.00,"$325,170.00"
2031620045,"$711,575.00",$0.00,"$711,575.00",$0.00,"$185,421.00","$4,215.00","$901,788.00",$0.00,"$378,974.00"
4051220022,"$710,842.00",$0.00,"$710,842.00",$0.00,$0.00,$0.00,"$734,850.00",$0.00,"$310,755.00"
3051600058,"$708,390.00","$63,249.00","$771,639.00",$0.00,$0.00,$0.00,"$771,639.00","$7,404.00","$304,829.00"
1007220024,"$708,060.00",$0.00,"$708,060.00",$0.00,$0.00,$0.00,"$709,549.00","$6,128.00","$274,738.00"
2038030001,"$707,541.00",$0.00,"$707,541.00",$0.00,$0.00,"$12,612.00","$720,153.00",$0.00,"$473,624.00"
4021380011,"$707,265.00","$837,166.00","$1,544,431.00","$131,569.00",$0.00,"$6,037.00","$1,693,428.00",$0.00,"$667,690.00"
2031700021,"$706,972.00",$0.00,"$706,972.00",$0.00,$0.00,$0.00,"$706,972.00",$0.00,"$442,387.00"
1006180028,"$706,257.00","$99,638.00","$805,895.00",$0.00,"$171,660.00","$5,780.00","$993,876.00",$0.00,"$239,826.00"
2028200027,"$705,589.00",$0.00,"$705,589.00",$0.00,$0.00,$0.00,"$705,589.00",$0.00,"$263,116.00"
1014260029,"$705,174.00","$1,957,010.00","$2,662,184.00","$222,936.00",$0.00,$0.00,"$2,918,954.00",$0.00,"$979,870.00"
2031560150,"$705,018.00",$0.00,"$705,018.00",$0.00,$0.00,$0.00,"$705,018.00",$0.00,"$317,949.00"
4050420001,"$704,552.00",$0.00,"$704,552.00",$0.00,$0.00,$0.00,"$704,552.00",$0.00,"$361,723.00"
2024660032,"$704,074.00",$0.00,"$704,074.00",$0.00,$0.00,$0.00,"$704,074.00",$0.00,"$406,667.00"
2031560141,"$703,115.00",$0.00,"$703,115.00",$0.00,"$30,100.00","$37,265.00","$825,769.00",$0.00,"$450,069.00"
1021390335,"$703,003.00",$0.00,"$703,003.00",$0.00,$0.00,$0.00,"$703,003.00",$0.00,"$272,098.00"
4001890014,"$701,509.00","$242,519.00","$944,028.00",$0.00,$0.00,$0.00,"$944,757.00","$8,198.00","$611,583.00"
4030970038,"$701,267.00",$0.00,"$701,267.00",$0.00,$0.00,$0.00,"$735,722.00","$21,556.00","$416,939.00"
1019200018,"$700,951.00",$0.00,"$700,951.00",$0.00,"$47,555.00","$3,029,295.00","$3,860,114.00",$0.00,"$1,713,595.00"
4015680040,"$700,650.00","$28,546.00","$729,196.00",$0.00,"$2,346.00",$0.00,"$733,522.00","$63,748.00","$536,167.00"
4099370025,"$700,329.00","$205,177.00","$905,506.00",$0.00,$0.00,"$4,505.00","$966,047.00",$0.00,"$509,652.00"
2027900010,"$700,117.00",$0.00,"$700,117.00",$0.00,$0.00,$0.00,"$700,117.00",$0.00,"$404,071.00"
2031980055,"$699,926.00",$0.00,"$699,926.00",$0.00,$0.00,$0.00,"$699,926.00",$0.00,"$407,307.00"
1020500100,"$699,301.00",$0.00,"$699,301.00",$0.00,$0.00,$0.00,"$699,301.00",$0.00,"$480,218.00"
2033560146,"$699,189.00",$0.00,"$699,189.00",$0.00,$0.00,"$182,562.00","$886,051.00",$0.00,"$434,851.00"
3051620038,"$698,818.00",$0.00,"$698,818.00",$0.00,$0.00,$0.00,"$698,818.00",$0.00,"$326,392.00"
1021420202,"$698,797.00",$0.00,"$698,797.00",$0.00,$0.00,$0.00,"$698,797.00","$2,689.00","$345,788.00"
4001700016,"$698,222.00","$95,253.00","$793,475.00",$0.00,$0.00,$0.00,"$800,589.00","$6,851.00","$534,693.00"
1015840046,"$698,080.00",$0.00,"$698,080.00",$0.00,$0.00,$0.00,"$698,080.00","$11,000.00","$192,346.00"
2043210005,"$696,319.00",$0.00,"$696,319.00",$0.00,"$136,800.00",$0.00,"$833,119.00",$0.00,"$409,604.00"
1014410031,"$696,061.00","$761,387.00","$1,457,448.00","$99,646.00",$0.00,"$4,537.00","$1,623,570.00",$0.00,"$610,243.00"
4022340031,"$696,061.00","$30,264.00","$726,325.00",$0.00,$0.00,$0.00,"$730,332.00","$3,078.00","$269,693.00"
4005880026,"$695,976.00",$0.00,"$695,976.00",$0.00,$0.00,$0.00,"$700,723.00",$0.00,"$338,495.00"
1012000019,"$695,389.00","$3,456,190.00","$4,151,579.00","$433,571.00",$0.00,"$1,329.00","$4,687,199.00","$246,546.00","$1,676,102.00"
1020960017,"$695,299.00",$0.00,"$695,299.00",$0.00,$0.00,$0.00,"$695,299.00",$0.00,"$451,034.00"
3067370023,"$694,606.00",$0.00,"$694,606.00",$0.00,$0.00,$0.00,"$694,606.00","$82,000.00","$458,475.00"
3067670052,"$694,346.00",$0.00,"$694,346.00",$0.00,$0.00,$0.00,"$694,346.00",$0.00,"$307,944.00"
3013150010,"$694,304.00",$0.00,"$694,304.00",$0.00,$0.00,$0.00,"$694,304.00",$0.00,"$476,214.00"
3050990106,"$694,176.00","$78,000.00","$772,176.00",$0.00,"$430,641.00",$0.00,"$1,259,817.00",$0.00,"$682,400.00"
1015640005,"$693,980.00",$0.00,"$693,980.00",$0.00,$0.00,$0.00,"$693,980.00",$0.00,"$316,359.00"
2048350059,"$693,699.00",$0.00,"$693,699.00",$0.00,"$120,849.00",$0.00,"$814,548.00",$0.00,"$430,642.00"
1018770031,"$693,584.00",$0.00,"$693,584.00",$0.00,"$200,305.00",$0.00,"$928,329.00",$0.00,"$403,819.00"
1009080006,"$692,817.00","$107,160.00","$799,977.00",$0.00,"$100,349.00",$0.00,"$951,107.00","$2,000.00","$215,737.00"
4003420024,"$691,998.00",$0.00,"$691,998.00",$0.00,"$169,884.00",$0.00,"$861,882.00","$27,369.00","$364,113.00"
1020970047,"$691,828.00",$0.00,"$691,828.00",$0.00,$0.00,$0.00,"$691,828.00",$0.00,"$294,319.00"
3061300001,"$691,605.00",$0.00,"$691,605.00",$0.00,$0.00,$0.00,"$692,657.00",$0.00,"$203,007.00"
4015160033,"$691,285.00",$0.00,"$691,285.00",$0.00,$0.00,$0.00,"$691,285.00",$0.00,"$378,197.00"
2025240064,"$691,135.00",$0.00,"$691,135.00",$0.00,"$159,197.00",$0.00,"$874,909.00",$0.00,"$546,594.00"
1013830013,"$691,064.00","$3,312,100.00","$4,003,164.00","$486,000.00","$2,279,489.00",$0.00,"$7,594,948.00",$0.00,"$2,253,824.00"
4114260023,"$691,005.00",$0.00,"$691,005.00",$0.00,$0.00,$0.00,"$691,005.00",$0.00,"$445,693.00"
1008071006,"$690,796.00",$0.00,"$690,796.00",$0.00,$0.00,$0.00,"$690,796.00",$0.00,"$405,397.00"
3060180051,"$690,426.00",$0.00,"$690,426.00",$0.00,$0.00,$0.00,"$690,426.00",$0.00,"$479,308.00"
2042520025,"$689,970.00",$0.00,"$689,970.00",$0.00,$0.00,$0.00,"$691,970.00",$0.00,"$390,248.00"
1021740166,"$689,612.00",$0.00,"$689,612.00",$0.00,$0.00,$0.00,"$691,037.00",$0.00,"$326,328.00"
1021420244,"$689,134.00",$0.00,"$689,134.00",$0.00,"$298,000.00","$7,066.00","$1,009,527.00",$0.00,"$474,736.00"
3050260028,"$688,852.00",$0.00,"$688,852.00",$0.00,$0.00,$0.00,"$688,852.00",$0.00,"$392,228.00"
1015600014,"$688,635.00",$0.00,"$688,635.00",$0.00,$0.00,$0.00,"$688,635.00",$0.00,"$170,828.00"
3013270077,"$688,026.00",$0.00,"$688,026.00",$0.00,$0.00,$0.00,"$688,026.00",$0.00,"$452,943.00"
1020680013,"$687,670.00",$0.00,"$687,670.00",$0.00,$0.00,$0.00,"$689,843.00",$0.00,"$373,168.00"
1021790066,"$687,446.00",$0.00,"$687,446.00",$0.00,$0.00,$0.00,"$687,446.00","$7,350.00","$430,667.00"
1020700012,"$687,145.00","$162,700.00","$849,845.00",$0.00,"$18,275.00","$47,526.00","$919,129.00",$0.00,"$525,146.00"
1010410011,"$686,831.00",$0.00,"$686,831.00",$0.00,$0.00,"$5,235,167.00","$5,996,600.00",$0.00,"$1,945,109.00"
2032480105,"$686,734.00","$2,326.00","$689,060.00",$0.00,$0.00,$0.00,"$689,060.00","$7,378.00","$320,393.00"
1021750022,"$686,620.00",$0.00,"$686,620.00",$0.00,$0.00,$0.00,"$686,620.00",$0.00,"$433,622.00"
1005120020,"$686,478.00",$0.00,"$686,478.00","$6,000.00","$1,119,996.00",$0.00,"$1,856,700.00",$0.00,"$1,235,631.00"
4014760026,"$686,078.00",$0.00,"$686,078.00",$0.00,$0.00,$0.00,"$686,237.00","$13,045.00","$541,541.00"
4096950001,"$685,203.00",$0.00,"$685,203.00",$0.00,$0.00,$0.00,"$685,203.00","$16,587.00","$488,319.00"
2033040092,"$684,914.00",$0.00,"$684,914.00",$0.00,$0.00,$0.00,"$684,914.00",$0.00,"$318,182.00"
3050990040,"$682,785.00",$0.00,"$682,785.00",$0.00,$0.00,$0.00,"$682,785.00",$0.00,"$363,381.00"
3072980007,"$682,745.00",$0.00,"$682,745.00",$0.00,$0.00,$0.00,"$682,745.00",$0.00,"$430,217.00"
2033160042,"$682,367.00",$0.00,"$682,367.00",$0.00,$0.00,$0.00,"$682,367.00",$0.00,"$340,231.00"
2024790036,"$682,109.00",$0.00,"$682,109.00",$0.00,$0.00,$0.00,"$701,109.00",$0.00,"$312,051.00"
1014310016,"$681,312.00","$1,534,831.00","$2,216,143.00",$0.00,$0.00,$0.00,"$2,245,962.00",$0.00,"$759,830.00"
1021750053,"$681,312.00",$0.00,"$681,312.00",$0.00,"$490,736.00",$0.00,"$1,172,048.00",$0.00,"$699,448.00"
1007930001,"$681,140.00","$42,600.00","$723,740.00",$0.00,"$425,821.00",$0.00,"$1,211,296.00",$0.00,"$373,006.00"
1006310046,"$680,527.00","$727,599.00","$1,408,126.00",$0.00,"$653,737.00",$0.00,"$2,130,588.00","$88,540.00","$600,588.00"
4001390024,"$680,462.00",$0.00,"$680,462.00",$0.00,$0.00,$0.00,"$680,462.00",$0.00,"$377,341.00"
1022390021,"$680,409.00",$0.00,"$680,409.00","$38,987.00",$0.00,$0.00,"$719,396.00","$4,789.00","$346,426.00"
3060340041,"$680,181.00",$0.00,"$680,181.00",$0.00,"$277,820.00",$0.00,"$958,001.00",$0.00,"$263,141.00"
4050050015,"$680,030.00",$0.00,"$680,030.00",$0.00,$0.00,"$10,794.00","$690,824.00","$49,119.00","$498,534.00"
3051200021,"$679,626.00",$0.00,"$679,626.00",$0.00,$0.00,$0.00,"$679,626.00",$0.00,"$407,086.00"
2033200013,"$679,589.00",$0.00,"$679,589.00",$0.00,"$200,007.00","$21,945.00","$911,393.00","$19,761.00","$551,119.00"
2028300001,"$679,474.00",$0.00,"$679,474.00",$0.00,$0.00,$0.00,"$717,916.00",$0.00,"$332,798.00"
1009430007,"$679,005.00",$0.00,"$679,005.00",$0.00,"$53,904.00",$0.00,"$732,909.00",$0.00,"$198,360.00"
1014520028,"$678,984.00",$0.00,"$678,984.00",$0.00,$0.00,$0.00,"$678,984.00",$0.00,"$4,990,432.00"
2039840001,"$678,971.00",$0.00,"$678,971.00",$0.00,"$260,507.00","$8,220.00","$962,269.00","$1,498.00","$565,688.00"
4001380007,"$677,026.00",$0.00,"$677,026.00",$0.00,$0.00,$0.00,"$677,026.00",$0.00,"$238,904.00"
1008850033,"$676,868.00",$0.00,"$676,868.00",$0.00,$0.00,$0.00,"$676,868.00",$0.00,"$182,501.00"
4157620008,"$676,689.00",$0.00,"$676,689.00",$0.00,$0.00,"$81,508.00","$765,886.00",$0.00,"$377,650.00"
1015000065,"$676,668.00","$1,422,829.00","$2,099,497.00","$330,568.00",$0.00,"$12,600.00","$2,456,086.00","$26,725.00","$1,232,148.00"
1021700042,"$676,637.00",$0.00,"$676,637.00",$0.00,$0.00,"$10,099.00","$690,509.00",$0.00,"$346,360.00"
4015530028,"$676,615.00",$0.00,"$676,615.00",$0.00,$678.00,$0.00,"$678,583.00","$38,516.00","$437,877.00"
4006380025,"$676,148.00","$89,132.00","$765,280.00",$0.00,"$56,025.00","$8,946.00","$839,141.00",$0.00,"$385,780.00"
3050610001,"$675,898.00",$0.00,"$675,898.00",$0.00,$0.00,$0.00,"$675,898.00",$0.00,"$514,422.00"
3073500055,"$675,858.00","$21,842.00","$697,700.00",$0.00,$0.00,"$61,492.00","$762,103.00","$2,500.00","$371,007.00"
2057950537,"$675,517.00",$0.00,"$675,517.00",$0.00,$0.00,$0.00,"$700,183.00",$0.00,"$293,062.00"
1022430241,"$675,430.00",$0.00,"$675,430.00",$0.00,"$119,614.00",$0.00,"$797,656.00","$10,249.00","$388,563.00"
1012520027,"$675,305.00",$0.00,"$675,305.00",$0.00,$0.00,"$3,439.00","$686,031.00",$0.00,"$313,598.00"
1012530048,"$674,696.00",$0.00,"$674,696.00",$0.00,$0.00,$0.00,"$815,391.00","$60,886.00","$298,518.00"
2030260005,"$674,376.00",$0.00,"$674,376.00",$0.00,$0.00,$0.00,"$674,376.00",$0.00,"$431,153.00"
1020510035,"$674,271.00",$0.00,"$674,271.00",$0.00,$0.00,$0.00,"$674,271.00","$7,500.00","$343,983.00"
3057920001,"$674,187.00",$0.00,"$674,187.00",$0.00,$0.00,$0.00,"$674,187.00",$0.00,"$182,281.00"
2033040156,"$673,681.00",$0.00,"$673,681.00",$0.00,$0.00,$0.00,"$673,681.00",$0.00,"$355,620.00"
4012920063,"$671,829.00","$69,511.00","$741,340.00",$0.00,"$42,828.00",$0.00,"$794,480.00","$6,514.00","$465,015.00"
1018900064,"$671,391.00",$0.00,"$671,391.00",$0.00,$0.00,$0.00,"$671,391.00",$0.00,"$322,863.00"
3046700001,"$671,302.00",$0.00,"$671,302.00",$0.00,$0.00,$159.00,"$707,238.00",$0.00,"$295,198.00"
2032200096,"$671,209.00",$0.00,"$671,209.00",$0.00,$0.00,$0.00,"$671,209.00",$0.00,"$330,394.00"
1018220024,"$670,607.00",$0.00,"$670,607.00",$0.00,"$86,528.00","$29,327.00","$787,187.00",$0.00,"$274,917.00"
2032850019,"$670,500.00",$0.00,"$670,500.00",$0.00,$0.00,"$17,921.00","$733,836.00",$0.00,"$369,386.00"
1022370064,"$670,251.00",$0.00,"$670,251.00",$0.00,$0.00,$0.00,"$670,251.00",$0.00,"$366,714.00"
4014430040,"$670,115.00",$0.00,"$670,115.00","$74,000.00",$0.00,$0.00,"$744,115.00","$6,800.00","$407,135.00"
2028470051,"$670,096.00",$0.00,"$670,096.00",$0.00,"$126,058.00",$0.00,"$796,154.00",$0.00,"$368,049.00"
2025120069,"$669,654.00",$0.00,"$669,654.00",$0.00,"$57,550.00",$0.00,"$727,204.00",$0.00,"$346,101.00"
1015790002,"$669,569.00",$0.00,"$669,569.00",$0.00,$0.00,$0.00,"$681,084.00","$22,714.00","$272,268.00"
1020980043,"$668,851.00",$0.00,"$668,851.00",$0.00,$0.00,$0.00,"$668,851.00",$0.00,"$379,181.00"
4096680027,"$668,719.00","$280,702.00","$949,421.00",$0.00,$0.00,"$2,411.00","$974,751.00",$0.00,"$475,208.00"
1014269035,"$668,695.00","$6,454,656.00","$7,123,351.00",$0.00,$0.00,$0.00,"$7,164,151.00",$0.00,"$2,901,860.00"
2025820034,"$666,761.00",$0.00,"$666,761.00",$0.00,$0.00,$0.00,"$675,365.00",$0.00,"$515,728.00"
3055450068,"$666,348.00","$339,213.00","$1,005,561.00",$0.00,$0.00,$0.00,"$1,005,561.00","$36,000.00","$513,853.00"
1015540043,"$666,002.00",$0.00,"$666,002.00",$0.00,$0.00,$0.00,"$669,482.00",$0.00,"$202,397.00"
2032710132,"$664,579.00",$0.00,"$664,579.00",$0.00,"$4,800.00","$23,084.00","$695,347.00",$0.00,"$395,558.00"
1007700045,"$664,398.00",$0.00,"$664,398.00",$0.00,$0.00,$0.00,"$664,398.00",$0.00,"$262,128.00"
4005870034,"$664,274.00","$252,847.00","$917,121.00","$38,016.00","$514,988.00",$0.00,"$1,516,690.00","$38,720.00","$705,580.00"
1022370059,"$662,965.00",$0.00,"$662,965.00",$0.00,"$194,243.00","$58,319.00","$915,527.00","$3,248.00","$302,710.00"
2024820030,"$662,826.00",$0.00,"$662,826.00",$0.00,"$99,529.00",$0.00,"$762,355.00",$0.00,"$644,118.00"
2057760614,"$662,325.00",$0.00,"$662,325.00",$0.00,$0.00,"$1,440.00","$663,765.00",$0.00,"$475,574.00"
1008650032,"$661,627.00","$2,364,721.00","$3,026,348.00","$285,590.00",$0.00,$0.00,"$3,416,894.00","$147,730.00","$1,524,220.00"
4108210001,"$661,201.00",$0.00,"$661,201.00",$0.00,$0.00,$0.00,"$661,925.00","$2,565.00","$351,205.00"
2032370140,"$660,632.00",$0.00,"$660,632.00",$0.00,$0.00,"$8,952.00","$669,584.00",$0.00,"$346,908.00"
4015440001,"$660,262.00","$101,778.00","$762,040.00",$0.00,$0.00,$0.00,"$768,460.00","$6,738.00","$533,539.00"
4049860018,"$660,111.00",$0.00,"$660,111.00",$0.00,$0.00,"$2,163.00","$672,803.00",$0.00,"$306,939.00"
2032340037,"$659,591.00",$0.00,"$659,591.00",$0.00,$0.00,$0.00,"$681,199.00",$0.00,"$529,996.00"
4096660040,"$659,298.00","$413,227.00","$1,072,525.00",$0.00,$0.00,"$13,744.00","$1,116,074.00",$0.00,"$534,529.00"
3018600074,"$658,923.00",$0.00,"$658,923.00",$0.00,$0.00,$0.00,"$658,923.00",$0.00,"$348,988.00"
2026140061,"$658,537.00",$0.00,"$658,537.00",$0.00,$0.00,$0.00,"$658,537.00",$0.00,"$489,185.00"
1004650047,"$658,160.00",$0.00,"$658,160.00",$0.00,"$397,337.00",$0.00,"$1,055,497.00","$4,789.00","$188,936.00"
4001700021,"$657,283.00","$81,159.00","$738,442.00",$0.00,$0.00,$0.00,"$744,788.00","$6,851.00","$562,237.00"
2032900042,"$656,495.00",$0.00,"$656,495.00",$0.00,$0.00,$0.00,"$656,495.00",$0.00,"$379,396.00"
2033330001,"$656,423.00",$0.00,"$656,423.00",$0.00,$0.00,$0.00,"$656,423.00",$0.00,"$388,711.00"
2057760605,"$656,415.00",$0.00,"$656,415.00",$0.00,$0.00,"$40,097.00","$696,512.00",$0.00,"$357,118.00"
2033190040,"$656,352.00",$0.00,"$656,352.00",$0.00,$0.00,$0.00,"$656,352.00",$0.00,"$280,809.00"
1015810045,"$656,278.00","$1,542,308.00","$2,198,586.00",$0.00,$0.00,$0.00,"$2,288,000.00","$26,800.00","$1,404,897.00"
3052320029,"$656,244.00",$0.00,"$656,244.00",$0.00,$0.00,$0.00,"$673,744.00",$0.00,"$346,999.00"
3050640092,"$655,911.00",$0.00,"$655,911.00",$0.00,$0.00,$0.00,"$655,911.00",$0.00,"$393,539.00"
1020990049,"$655,868.00",$0.00,"$655,868.00",$0.00,$0.00,"$354,514.00","$1,012,222.00",$0.00,"$610,508.00"
1021580079,"$655,431.00",$0.00,"$655,431.00",$0.00,$0.00,$0.00,"$660,686.00",$0.00,"$438,141.00"
1004630015,"$655,297.00",$0.00,"$655,297.00",$0.00,$0.00,$0.00,"$655,297.00",$0.00,"$524,298.00"
3050620001,"$655,171.00",$0.00,"$655,171.00",$0.00,$0.00,$0.00,"$655,171.00",$0.00,"$392,957.00"
2045130033,"$654,780.00","$83,147.00","$737,927.00",$0.00,$0.00,$0.00,"$737,927.00",$0.00,"$340,394.00"
1020500015,"$654,369.00",$0.00,"$654,369.00",$0.00,$0.00,$0.00,"$654,369.00","$19,442.00","$369,066.00"
1018870040,"$654,310.00","$824,505.00","$1,478,815.00",$0.00,$0.00,$0.00,"$1,505,117.00","$33,585.00","$618,753.00"
1021740125,"$653,902.00","$20,998.00","$674,900.00",$0.00,$0.00,$0.00,"$675,930.00","$73,601.00","$480,723.00"
3071990005,"$653,687.00",$0.00,"$653,687.00",$0.00,$0.00,$0.00,"$653,687.00","$4,500.00","$260,436.00"
2043320005,"$653,444.00",$0.00,"$653,444.00",$0.00,$0.00,$0.00,"$661,586.00",$0.00,"$338,542.00"
2024560175,"$652,165.00",$0.00,"$652,165.00",$0.00,$0.00,$0.00,"$652,165.00",$0.00,"$403,303.00"
1020540006,"$650,793.00","$232,900.00","$883,693.00",$0.00,$0.00,$0.00,"$883,693.00",$0.00,"$578,583.00"
2027860002,"$650,496.00",$0.00,"$650,496.00",$0.00,$0.00,$0.00,"$662,069.00",$0.00,"$438,042.00"
3002370054,"$648,922.00","$964,185.00","$1,613,107.00",$0.00,$0.00,$0.00,"$1,721,556.00","$27,650.00","$443,407.00"
3013750069,"$648,921.00",$0.00,"$648,921.00",$0.00,$0.00,$0.00,"$648,921.00",$0.00,"$397,410.00"
3052210043,"$648,535.00",$0.00,"$648,535.00",$0.00,$0.00,$0.00,"$648,535.00",$0.00,"$343,057.00"
1021750196,"$648,420.00",$0.00,"$648,420.00",$0.00,$0.00,$0.00,"$648,420.00",$0.00,"$349,842.00"
2032590006,"$648,144.00",$0.00,"$648,144.00",$0.00,"$73,876.00",$0.00,"$722,020.00",$0.00,"$480,510.00"
2039350053,"$647,696.00",$0.00,"$647,696.00",$0.00,"$59,331.00","$31,984.00","$739,011.00",$0.00,"$391,113.00"
